ifd0_make#ifd0_model#ifds_Flash#Count
1#1##1399
1#1#Flash did not fire#26
1#2##4
1#2#Flash did not fire#1884
1#2#Flash fired#142
1#169##7
1#1339#Flash did not fire#98
1#1339#Flash fired#23
1#1998#Flash did not fire#6
1#1998#Flash fired#10
1#2318#Flash did not fire#142
1#2318#Flash fired#8
2#3#Flash did not fire#9
3#4##11
3#4#Flash did not fire#21921
3#4#Flash fired#1250
3#13#Flash did not fire#3412
3#13#Flash fired#40
3#15##17
3#15#Flash did not fire#23592
3#15#Flash fired#2208
3#31##15
3#31#Flash did not fire#19104
3#31#Flash fired#1197
3#32#Flash did not fire#1940
3#32#Flash fired#20
3#34##139
3#34#Flash did not fire#8200
3#34#Flash fired#215
3#63#Flash did not fire#2199
3#87#Flash did not fire#1339
3#87#Flash fired#22
3#95##6660
3#95#Flash did not fire#1124
3#95#Flash fired#91
3#137#Flash did not fire#2834
3#176##21
3#176#Flash did not fire#6726
3#460#Flash did not fire#1404
3#598#Flash did not fire#79
3#1082##1
3#1082#Flash did not fire#688
3#1082#Flash fired#11
3#1433#Flash did not fire#19
3#1636#Flash did not fire#113
3#2173##104
3#3617#Flash did not fire#122
3#3796#Flash did not fire#2
3#4037#Flash did not fire#14
3#4150#Flash did not fire#1
3#4177##16
4#5#Flash did not fire#159
4#5#Flash fired#6
4#6#Flash did not fire#2017
4#6#Flash fired#322
4#45#Flash did not fire#2217
4#45#Flash fired#136
4#46#Flash did not fire#1785
4#46#Flash fired#64
4#64#Flash did not fire#1094
4#64#Flash fired#50
4#94#Flash did not fire#598
4#94#Flash fired#148
4#103#Flash did not fire#2519
4#103#Flash fired#366
4#107#Flash did not fire#63
4#109#Flash did not fire#226
4#109#Flash fired#51
4#131#Flash did not fire#1196
4#131#Flash fired#234
4#141#Flash did not fire#413
4#141#Flash fired#19
4#175#Flash did not fire#1553
4#175#Flash fired#308
4#187#Flash did not fire#69
4#187#Flash fired#9
4#188#Flash did not fire#228
4#188#Flash fired#9
4#203#Flash did not fire#35
4#203#Flash fired#41
4#227#Flash did not fire#1093
4#227#Flash fired#19
4#253#Flash did not fire#277
4#253#Flash fired#29
4#261#Flash did not fire#19
4#266#Flash did not fire#635
4#266#Flash fired#83
4#267##5
4#267#Flash did not fire#400
4#267#Flash fired#13
4#268#Flash did not fire#988
4#268#Flash fired#28
4#269#Flash did not fire#2206
4#269#Flash fired#560
4#309#Flash did not fire#3864
4#309#Flash fired#175
4#310#Flash did not fire#4129
4#310#Flash fired#550
4#327#Flash did not fire#249
4#327#Flash fired#39
4#328#Flash did not fire#9
4#328#Flash fired#77
4#334#Flash did not fire#702
4#334#Flash fired#45
4#376#Flash did not fire#682
4#376#Flash fired#189
4#387#Flash did not fire#423
4#387#Flash fired#11
4#399#Flash did not fire#2
4#400#Flash did not fire#744
4#400#Flash fired#85
4#407#Flash did not fire#225
4#407#Flash fired#3
4#428#Flash did not fire#98
4#428#Flash fired#3
4#429#Flash did not fire#1056
4#429#Flash fired#93
4#453#Flash did not fire#328
4#453#Flash fired#42
4#454#Flash did not fire#1387
4#454#Flash fired#162
4#482#Flash did not fire#3179
4#482#Flash fired#160
4#504#Flash did not fire#197
4#504#Flash fired#1
4#506#Flash did not fire#48
4#506#Flash fired#2
4#507#Flash did not fire#88
4#507#Flash fired#7
4#508#Flash did not fire#8
4#516#Flash did not fire#2180
4#516#Flash fired#164
4#523#Flash did not fire#59
4#523#Flash fired#44
4#535#Flash did not fire#204
4#535#Flash fired#17
4#536#Flash did not fire#366
4#536#Flash fired#39
4#537#Flash did not fire#15
4#538#Flash did not fire#420
4#538#Flash fired#27
4#539#Flash did not fire#1113
4#539#Flash fired#96
4#557#Flash did not fire#522
4#557#Flash fired#83
4#558#Flash did not fire#236
4#558#Flash fired#3
4#559#Flash did not fire#363
4#559#Flash fired#48
4#560#Flash did not fire#289
4#560#Flash fired#24
4#585#Flash did not fire#1155
4#585#Flash fired#183
4#592#Flash did not fire#120
4#592#Flash fired#5
4#625#Flash did not fire#2625
4#625#Flash fired#342
4#631#Flash did not fire#659
4#631#Flash fired#138
4#632##29
4#636#Flash did not fire#200
4#636#Flash fired#29
4#639#Flash did not fire#343
4#639#Flash fired#42
4#647#Flash did not fire#20
4#647#Flash fired#11
4#681#Flash did not fire#824
4#681#Flash fired#31
4#692#Flash did not fire#786
4#692#Flash fired#154
4#693#Flash did not fire#107
4#693#Flash fired#8
4#705#Flash did not fire#908
4#705#Flash fired#349
4#707#Flash did not fire#342
4#707#Flash fired#26
4#726#Flash did not fire#1317
4#726#Flash fired#60
4#774#Flash did not fire#221
4#774#Flash fired#35
4#780#Flash did not fire#1451
4#780#Flash fired#107
4#830#Flash did not fire#40
4#830#Flash fired#16
4#865#Flash did not fire#1681
4#865#Flash fired#35
4#868#Flash did not fire#59
4#868#Flash fired#26
4#884##88
4#884#Flash did not fire#418
4#884#Flash fired#32
4#899#Flash did not fire#384
4#899#Flash fired#43
4#901#Flash did not fire#693
4#901#Flash fired#93
4#907#Flash did not fire#469
4#907#Flash fired#138
4#912#Flash did not fire#185
4#912#Flash fired#26
4#917#Flash did not fire#7
4#921#Flash did not fire#285
4#921#Flash fired#2
4#936#Flash did not fire#60
4#936#Flash fired#14
4#971#Flash did not fire#853
4#971#Flash fired#18
4#984#Flash did not fire#846
4#984#Flash fired#91
4#985#Flash did not fire#150
4#988#Flash did not fire#135
4#988#Flash fired#16
4#998#Flash did not fire#510
4#998#Flash fired#83
4#999#Flash did not fire#164
4#999#Flash fired#17
