ifd0_make#ifd0_model#chr_id#Count
4#3299#3#16
4#3299#4#3
4#3303#2#6
4#3303#4#1
4#3313#2#2
4#3315#2#7
4#3328#2#1
4#3346#2#7
4#3346#4#3
4#3352#2#7
4#3415#2#15
4#3431#2#1
4#3442#2#10
4#3442#4#2
4#3458#2#8
4#3464#2#4
4#3466#2#1452
4#3466#3#1
4#3475#4#1
4#3485#2#6
4#3604#2#12
4#3623#2#21
4#3651#2#2
4#3658#2#1
4#3729#2#69
4#3733#2#7
4#3735#2#44
4#3746#2#1
4#3770#2#1
4#3775#2#1
4#3775#4#1
4#3840#2#5
4#3849#2#2
4#3866#2#9
4#3887#2#1
4#3915#2#13
4#3930#2#1
4#3948#2#2
4#3948#3#1
4#3964#2#1
4#4000#2#22
4#4029#2#1
4#4055#2#3
4#4057#2#2
4#4063#2#3
4#4066#2#1
4#4104#2#1
4#4106#2#1
4#4113#2#2
4#4126#2#17
4#4128#2#17
4#4140#2#15
4#4151#2#1
4#4156#2#1
4#4163#2#13
4#4179#2#31
4#4185#2#1
4#4190#2#1
4#4215#2#1
4#4268#2#9
4#4282#2#1
4#4290#2#1
4#4300#2#1
4#4313#2#1
5#7#2#773
5#7#3#32
5#7#4#1
5#25#1#37
5#25#2#2907
5#25#3#145
5#25#4#139
5#26#2#1822
5#26#3#4
5#26#4#32
5#38#4#3
5#39#4#348
5#59#4#25
5#77#2#12
5#77#4#367
5#91#4#20
5#105#4#25
5#112#4#2263
5#134#2#9
5#134#4#377
5#135#2#186
5#155#2#48
5#155#3#1
5#155#4#2
5#160#2#355
5#160#3#1
5#178#2#72
5#216#2#1755
5#216#3#2
5#216#4#66
5#221#4#806
5#223#4#357
5#225#4#68
5#256#4#54
5#270#2#151
5#270#4#2807
5#273#2#704
5#273#4#20
5#301#4#423
5#302#2#689
5#302#3#4
5#302#4#37
5#311#2#43
5#317#2#7517
5#317#3#46
5#317#4#58
5#344#4#6
5#345#4#25
5#346#2#64
5#346#4#2
5#347#4#56
5#348#4#176
5#353#2#181
5#377#2#197
5#377#4#5
5#388#2#46
5#388#4#1
5#403#2#46
5#443#4#6
5#466#2#167
5#509#2#6
5#509#4#1
5#511#2#253
5#511#4#17
5#541#4#318
5#593#2#44
5#603#2#266
5#603#3#33
5#603#4#1
5#623#4#341
5#648#2#234
5#648#3#20
5#653#2#235
5#653#4#138
5#670#2#149
5#670#4#1
5#671#2#741
5#671#4#156
5#672#2#80
5#672#4#2
5#673#4#150
5#701#4#47
5#703#2#840
5#703#3#18
5#740#2#175
5#740#4#9
5#744#2#2
5#746#4#71
5#747#1#150
5#747#2#549
5#747#3#2
5#747#4#312
5#787#2#57
5#787#4#9
5#866#2#96
5#887#2#928
5#887#4#11
5#954#4#2
5#963#4#58
5#967#1#289
5#967#2#379
5#967#4#35
5#972#2#4
5#972#4#4
5#980#2#35
5#981#2#9
5#1018#2#332
5#1018#3#13
5#1064#2#4
5#1173#2#191
5#1180#2#8
5#1180#3#9
5#1181#2#279
5#1181#3#1
5#1181#4#6
5#1245#4#13
5#1267#2#51
5#1309#2#21
5#1309#3#1
5#1371#4#14
5#1372#4#6
5#1373#4#6
5#1456#2#8
5#1492#2#43
5#1511#2#23
5#1511#3#1
5#1511#4#188
5#1512#2#13
5#1512#4#65
5#1552#4#27
5#1576#2#9
5#1578#2#111
5#1584#2#161
5#1604#2#169
5#1604#4#10
5#1606#2#77
5#1606#4#4
5#1615#4#18
5#1645#2#37
5#1649#2#3
5#1649#4#8
5#1650#2#15
5#1650#4#185
5#1674#2#148
5#1674#3#10
5#1674#4#3
5#1731#4#9
5#1741#2#15
5#1741#4#2
5#1743#2#10
5#1743#3#6
5#1743#4#1
5#1749#2#22
5#1754#2#16
5#1761#2#296
5#1761#4#5
5#1773#2#6
5#1791#2#37
5#1791#3#1
5#1792#2#359
5#1792#3#8
5#1792#4#4
5#1793#4#52
5#1798#1#1
5#1798#2#533
5#1798#4#184
5#1812#2#27
5#1812#4#4
5#1826#2#15
5#1841#2#8
5#1842#2#36
5#1848#2#7
5#1871#2#127
5#1879#2#1
5#1885#2#41
5#1885#3#9
5#1890#4#7
5#1920#4#39
5#1929#2#97
5#1956#4#50
5#1969#2#64
5#1970#2#221
5#1971#2#120
5#1972#2#12
5#1973#2#148
5#1973#3#3
5#1974#2#53
5#1975#2#69
5#1976#4#11
5#1977#4#21
5#1978#4#55
5#1979#2#75
5#1980#2#2
5#1981#2#77
5#1999#4#4
5#2006#2#30
5#2017#2#6
5#2019#2#38
5#2019#4#1
5#2044#2#518
5#2045#2#3
5#2045#4#297
5#2050#4#29
5#2056#2#434
5#2056#4#125
5#2073#4#6
5#2082#4#8
5#2085#4#30
5#2091#2#215
5#2091#4#1
5#2094#2#151
5#2105#2#236
5#2127#2#64
5#2140#4#46
5#2154#4#150
5#2155#4#24
5#2182#2#3
5#2182#3#6
5#2210#2#18
5#2234#2#96
5#2261#4#407
5#2267#2#49
5#2267#4#50
5#2273#4#15
5#2284#2#21
5#2284#4#244
5#2288#2#7
5#2288#4#1
5#2319#2#17
5#2337#4#30
5#2342#4#4
5#2356#2#136
5#2356#3#14
5#2356#4#2
5#2367#1#223
5#2367#2#640
5#2367#3#6
5#2367#4#22
5#2373#4#205
5#2390#4#41
5#2393#2#288
5#2393#3#31
5#2393#4#7
5#2396#2#14
5#2396#3#2
5#2415#2#108
5#2421#2#27
5#2421#3#44
5#2421#4#1
5#2424#2#17
5#2424#4#2
5#2434#2#77
5#2455#2#151
5#2483#2#152
5#2494#2#148
5#2494#4#2
5#2496#2#83
5#2500#2#112
5#2502#2#79
5#2503#4#5
5#2505#2#105
5#2512#2#9
5#2520#4#129
5#2521#2#20
5#2524#2#11
5#2535#2#29
5#2543#2#150
5#2550#2#1
5#2550#4#4
5#2554#2#59
5#2554#3#1
5#2554#4#66
5#2555#2#36
5#2563#4#7
5#2564#4#30
5#2707#2#15
5#2707#3#8
5#2707#4#5
5#2836#2#38
5#2836#3#4
5#2905#2#8
5#2905#4#4
5#3048#2#2
5#3048#3#2
5#3242#2#102
5#3284#2#204
5#3284#4#91
5#3331#2#6
5#3337#2#38
5#3337#3#5
5#3341#2#150
5#3345#2#7
5#3349#2#9
5#3369#2#1
5#3381#2#26
5#3384#2#30
5#3388#2#3
5#3388#3#1
5#3411#2#21
5#3411#4#1
5#3412#4#1
5#3425#2#20
5#3425#3#2
5#3425#4#1
5#3426#2#6
5#3426#3#1
5#3426#4#1
5#3436#2#2
5#3449#2#151
5#3462#2#3
5#3470#2#1
5#3473#2#1
5#3479#2#4
5#3483#2#30
5#3483#4#12
5#3495#2#65
5#3502#2#15
5#3518#2#1
5#3525#2#170
5#3525#4#3
5#3526#2#10
5#3528#4#1
5#3529#2#152
5#3535#2#2
5#3536#2#11
5#3550#2#1
5#3553#2#13
5#3559#2#2
5#3565#2#9
5#3580#2#1
5#3581#2#1
5#3595#2#9
5#3597#2#3
5#3603#2#2
5#3611#4#2
5#3615#2#18
5#3627#2#6
5#3627#4#1
5#3629#2#25
5#3630#2#1
5#3631#2#15
5#3631#4#1
5#3639#2#37
5#3653#4#1
5#3654#4#4
5#3660#2#3
5#3665#2#4
5#3672#2#299
5#3673#2#19
5#3673#4#1
5#3682#4#1
5#3684#4#1
5#3686#2#20
5#3740#2#1
5#3745#4#36
5#3747#4#1
5#3749#4#1
5#3756#2#4
5#3762#2#4
5#3769#2#8
5#3771#2#3
5#3771#3#4
5#3777#2#6
5#3779#4#3
5#3782#2#2
5#3792#2#35
5#3795#4#3
5#3798#4#1
5#3809#4#3
5#3818#4#1
5#3827#4#1
5#3829#4#1
5#3834#4#2
5#3836#2#20
5#3838#4#2
5#3839#2#1
5#3841#2#6
5#3841#3#1
5#3844#2#1
5#3846#2#1
5#3847#4#1
5#3855#2#3
5#3857#2#1
5#3859#2#4
5#3873#4#1
5#3874#4#1
5#3877#2#202
5#3877#3#2
5#3877#4#8
5#3882#4#2
5#3889#2#2
5#3897#2#5
5#3898#2#1
5#3900#1#1
5#3900#2#50
5#3902#4#1
5#3905#2#1
5#3910#2#16
5#3912#4#1
5#3922#2#42
5#3922#4#1
5#3928#2#3
5#3935#4#3
5#3936#2#1
5#3940#2#7
5#3946#2#1
5#3957#4#1
5#3966#2#8
5#3980#2#13
5#3984#2#12
5#3986#4#1
5#3987#2#79
5#3987#4#7
5#4003#4#2
5#4006#2#10
5#4006#4#2
5#4012#2#2
5#4015#2#8
5#4016#2#4
5#4019#2#2
5#4030#4#4
5#4031#2#1
5#4032#2#2
5#4033#2#21
5#4035#4#2
5#4041#2#1
5#4043#2#1
5#4044#2#19
5#4047#2#1
5#4049#2#1
5#4052#4#2
5#4053#4#3
5#4068#2#12
5#4071#2#5
5#4073#2#8
5#4080#2#5
5#4082#2#16
5#4085#2#1
5#4086#4#1
5#4089#2#5
5#4090#2#1
5#4092#2#5
5#4096#2#1
5#4097#2#11
5#4099#4#1
5#4101#2#2
5#4102#2#1
5#4102#4#85
5#4108#2#41
5#4109#2#5
5#4131#4#1
5#4133#2#8
5#4134#2#2
5#4135#2#19
5#4141#2#1
5#4143#2#1
5#4144#2#1
5#4146#2#1
5#4161#2#1
5#4164#2#1
5#4165#4#8
5#4168#2#3
5#4183#2#1
5#4191#2#25
5#4192#2#1
5#4195#2#5
5#4198#4#2
5#4199#2#3
5#4210#2#2
5#4213#2#21
5#4220#2#4
5#4221#2#1
5#4221#4#1
5#4241#4#7
5#4248#2#3
5#4250#4#1
5#4251#4#1
5#4258#4#2
5#4263#2#1
5#4266#4#1
5#4269#2#1
5#4271#2#1
5#4271#4#1
5#4281#4#1
5#4283#4#94
5#4284#4#1
5#4286#2#1
5#4291#4#1
5#4295#2#1
5#4299#4#1
5#4304#4#1
5#4309#2#1
5#4310#2#1
5#4311#2#1
5#4317#4#2
6#8#1#73
6#8#2#11647
6#8#3#333
6#8#4#664
6#12#1#3
6#12#2#2197
6#12#3#8
6#12#4#56
6#14#1#26
6#14#2#6569
6#14#3#63
6#14#4#363
6#16#1#8
6#16#2#3226
6#16#3#183
6#16#4#746
6#81#1#18
6#81#2#6209
6#81#3#64
6#81#4#167
6#85#1#21
6#85#2#2562
6#85#3#120
6#85#4#116
6#140#1#44
6#140#2#5174
6#140#3#128
6#140#4#602
6#145#1#133
6#145#2#2618
6#145#3#166
6#145#4#576
6#157#1#6
6#157#2#4829
6#157#3#257
6#157#4#725
6#162#1#22
6#162#2#7317
6#162#3#234
6#162#4#1064
6#164#1#14
6#164#2#2161
6#164#3#1
6#164#4#130
6#170#1#106
6#170#2#11276
6#170#3#278
6#170#4#1867
6#291#1#199
6#291#2#4454
6#291#3#41
6#291#4#59
6#298#1#3
6#298#2#5414
6#298#3#207
6#298#4#262
6#315#1#166
6#315#2#6233
6#315#3#36
6#315#4#51
6#415#1#10
6#415#2#1768
6#415#3#57
6#415#4#214
6#434#4#143
6#439#2#5124
6#439#3#210
6#439#4#351
6#628#4#1
6#630#2#40
6#630#3#4
6#630#4#9
6#638#1#1
6#638#2#1
6#638#4#8
6#788#1#3
6#788#2#636
6#788#3#33
6#788#4#188
6#891#1#3
6#891#2#899
6#891#3#98
6#891#4#536
6#1107#2#682
6#1192#2#928
6#1192#3#54
6#1233#1#2
6#1233#2#1297
6#1233#3#2
6#1233#4#2
6#1621#2#541
6#1621#3#10
6#1760#1#2
6#1760#2#1
6#1760#4#12
6#1775#2#78
6#1775#3#3
6#1775#4#14
6#1878#1#10
6#1878#2#1
6#1878#4#27
6#2241#2#219
6#2241#4#25
6#2383#2#21
6#2383#3#1
6#2383#4#8
6#2410#4#46
6#2522#4#27
6#2575#4#10
6#2576#4#22
6#3717#2#237
6#4045#2#6
7#9#1#18
7#9#2#5556
7#9#3#310
7#9#4#340
7#27#2#720
7#27#3#47
7#27#4#1
7#28#2#162
7#28#3#28
7#28#4#1
7#47#2#119
7#47#3#25
7#48#2#450
7#48#3#45
7#48#4#19
7#49#1#290
7#49#2#1833
7#49#3#149
7#49#4#66
7#60#2#1103
7#60#3#181
7#60#4#48
7#65#2#150
7#66#2#553
7#75#2#2464
7#75#3#18
7#75#4#190
7#76#1#1
7#76#2#3019
7#76#3#107
7#76#4#237
7#80#1#8
7#80#2#2171
7#80#3#28
7#80#4#191
7#86#1#2
7#86#2#1887
7#86#4#336
7#90#2#614
7#92#2#802
7#92#3#24
7#92#4#53
7#93#2#294
7#104#2#1707
7#104#3#58
7#104#4#181
7#113#2#945
7#113#3#199
7#113#4#174
7#114#1#1
7#114#2#2210
7#114#3#6
7#114#4#17
7#119#4#16
7#123#1#8
7#123#2#1465
7#123#3#26
7#123#4#28
7#136#1#111
7#136#2#2393
7#136#3#216
7#136#4#454
7#143#2#438
7#143#3#11
7#143#4#5
7#161#2#3405
7#161#3#35
7#161#4#28
7#181#2#2170
7#181#3#20
7#181#4#140
7#210#2#622
7#210#3#25
7#210#4#249
7#212#2#1984
7#212#4#536
7#220#2#1629
7#220#3#165
7#220#4#294
7#228#1#17
7#228#2#4644
7#228#3#4
7#228#4#351
7#229#2#574
7#229#3#1
7#238#2#2025
7#238#3#102
7#238#4#78
7#239#2#109
7#257#2#770
7#257#4#12
7#259#4#350
7#263#2#972
7#263#3#13
7#263#4#68
7#274#2#3555
7#274#3#2
7#274#4#35
7#275#2#503
7#275#3#1
7#275#4#4
7#276#1#295
7#276#2#1479
7#276#3#57
7#276#4#49
7#282#2#430
7#282#3#56
7#282#4#16
7#303#2#1451
7#303#3#123
7#303#4#512
7#306#2#728
7#306#3#1
7#306#4#9
7#318#1#35
7#318#2#2102
7#318#3#8
7#318#4#10
7#319#1#1
7#319#2#750
7#319#4#2
7#329#2#1224
7#329#3#27
7#329#4#159
7#330#2#1920
7#330#3#32
7#330#4#46
7#331#2#1403
7#331#3#33
7#331#4#62
7#332#2#199
7#332#3#14
7#337#2#12
7#337#4#2
7#338#2#2251
7#338#3#46
7#338#4#243
7#339#1#6
7#339#2#5538
7#339#3#1
7#339#4#151
7#350#2#1808
7#350#3#48
7#350#4#372
7#389#4#233
7#392#4#13
7#395#2#2215
7#395#3#4
7#395#4#16
7#406#2#702
7#406#3#9
7#406#4#88
7#409#2#793
7#409#3#47
7#417#2#4
7#418#2#3038
7#418#3#259
7#418#4#133
7#432#1#2
7#432#2#1265
7#432#4#68
7#444#2#598
7#444#4#79
7#456#2#826
7#456#3#51
7#456#4#13
7#457#2#1729
7#457#3#111
7#457#4#295
7#463#2#432
7#463#3#12
7#463#4#84
7#472#2#321
7#477#2#156
7#477#4#15
7#490#2#398
7#490#4#82
7#491#2#469
7#491#4#31
7#510#2#334
7#524#2#84
7#529#1#169
7#529#2#1373
7#529#3#64
7#529#4#276
7#540#2#112
7#540#4#1
7#563#2#595
7#563#3#3
7#563#4#58
7#569#2#314
7#569#3#1
7#569#4#17
7#570#1#1
7#570#2#1392
7#570#3#68
7#570#4#16
7#573#2#315
7#573#3#6
7#588#1#14
7#588#2#1279
7#588#3#14
7#588#4#49
7#613#1#1
7#613#2#2028
7#613#3#48
7#613#4#200
7#616#2#417
7#616#3#3
7#616#4#39
7#618#2#560
7#618#4#5
7#640#2#227
7#640#3#18
7#640#4#184
7#641#1#16
7#641#2#1583
7#641#3#64
7#641#4#22
7#649#2#178
7#649#3#34
7#649#4#23
7#654#2#19
7#654#4#11
7#664#2#305
7#664#3#6
7#664#4#2
7#674#2#192
7#675#2#1255
7#675#3#22
7#675#4#45
7#676#2#547
7#677#2#154
7#683#1#4
7#683#2#706
7#683#3#12
7#683#4#33
7#684#2#291
7#684#3#12
7#684#4#1
7#729#2#1470
7#729#3#18
7#729#4#81
7#730#2#471
7#730#3#29
7#730#4#11
7#731#2#150
7#732#2#512
7#733#2#827
7#733#3#7
7#733#4#222
7#734#2#1245
7#734#3#16
7#734#4#5
7#735#2#1112
7#735#3#6
7#736#1#28
7#736#2#2486
7#736#3#76
7#736#4#73
7#737#1#1
7#737#2#1160
7#737#3#19
7#737#4#2
7#738#1#1
7#738#2#138
7#738#4#1
7#742#1#419
7#742#2#3575
7#742#4#36
7#743#2#151
7#750#2#977
7#750#4#20
7#752#1#97
7#752#2#974
7#752#4#112
7#760#2#740
7#760#3#43
7#760#4#89
7#781#2#135
7#781#3#46
7#781#4#1
7#782#2#350
7#782#4#1
7#786#1#1
7#786#2#2882
7#786#3#7
7#786#4#32
7#809#2#1235
7#809#3#3
7#809#4#4
7#815#1#9
7#815#2#890
7#815#3#3
7#815#4#9
7#816#1#5
7#816#2#692
7#816#3#50
7#816#4#44
7#826#1#22
7#826#2#85
7#846#2#313
7#846#3#3
7#846#4#13
7#847#2#70
7#847#4#1
7#860#2#922
7#860#3#39
7#860#4#41
7#863#1#6
7#863#2#549
7#863#3#2
7#863#4#7
7#873#1#44
7#873#2#995
7#873#3#13
7#873#4#184
7#888#1#4
7#888#2#1564
7#888#3#14
7#888#4#30
7#903#2#2200
7#903#3#101
7#903#4#390
7#905#1#48
7#905#2#513
7#905#3#1
7#905#4#58
7#914#2#993
7#914#3#83
7#914#4#251
7#915#1#1
7#915#2#1779
7#915#3#2
7#915#4#162
7#929#1#1
7#929#2#1473
7#929#3#231
7#929#4#526
7#937#1#7
7#937#2#1840
7#937#4#47
7#941#2#1156
7#941#3#47
7#941#4#86
7#957#2#751
7#957#3#27
7#957#4#33
7#958#2#1045
7#958#3#10
7#959#2#1252
7#959#3#15
7#959#4#265
7#960#2#336
7#960#3#4
7#960#4#2
7#965#2#1303
7#965#3#31
7#965#4#143
7#978#1#5
7#978#2#904
7#978#3#85
7#978#4#142
7#994#1#9
7#994#2#16
7#1003#2#27
7#1009#2#103
7#1014#2#675
7#1014#3#11
7#1014#4#226
7#1045#2#1502
7#1045#3#1
7#1050#2#625
7#1050#3#15
7#1050#4#89
7#1067#2#1269
7#1067#3#36
7#1067#4#344
7#1069#2#171
7#1069#3#1
7#1069#4#153
7#1073#1#3
7#1073#2#450
7#1073#3#13
7#1073#4#9
7#1075#2#1224
7#1075#3#22
7#1075#4#212
7#1081#2#24
7#1081#3#14
7#1081#4#1
7#1106#1#5
7#1106#2#1041
7#1106#3#12
7#1106#4#158
7#1145#4#221
7#1150#2#352
7#1150#3#16
7#1150#4#2
7#1165#2#189
7#1165#4#1
7#1174#2#1103
7#1174#3#98
7#1174#4#687
7#1177#2#351
7#1177#4#24
7#1183#2#48
7#1184#2#68
7#1187#2#1322
7#1187#3#51
7#1187#4#9
7#1188#1#8
7#1188#2#1169
7#1188#4#3
7#1215#2#522
7#1215#4#76
7#1216#2#927
7#1216#4#97
7#1219#2#89
7#1219#4#7
7#1229#4#353
7#1230#4#6
7#1231#2#528
7#1231#3#54
7#1231#4#25
7#1244#1#7
7#1244#2#1
7#1244#4#5
7#1292#2#49
7#1298#2#294
7#1298#4#172
7#1304#2#272
7#1304#3#29
7#1304#4#13
7#1380#4#1
7#1382#4#1
7#1383#4#1
7#1385#4#10
7#1386#2#9
7#1387#4#21
7#1388#4#120
7#1389#4#33
7#1390#4#18
7#1391#4#147
7#1392#4#111
7#1393#2#142
7#1412#2#469
7#1412#3#2
7#1412#4#2
7#1434#1#12
7#1434#2#310
7#1434#3#1
7#1461#1#5
7#1461#2#3210
7#1461#3#1
7#1471#2#1102
7#1471#4#15
7#1475#4#78
7#1477#2#207
7#1477#3#8
7#1477#4#9
7#1491#2#1559
7#1491#3#2
7#1491#4#11
7#1502#2#307
7#1502#3#46
7#1502#4#391
7#1506#2#7
7#1507#2#9
7#1508#4#14
7#1509#4#70
7#1514#2#418
7#1514#3#14
7#1514#4#2
7#1517#1#3
7#1517#2#2069
7#1517#4#403
