ifd0_make#ifd0_model#ifds_ExposureMode#Count
1#1##1425
1#2##1984
1#2#Auto exposure#46
1#169##7
1#1339#Auto exposure#121
1#1998#Auto exposure#16
1#2318#Auto exposure#150
2#3##9
3#4##73
3#4#Auto exposure#23109
3#13#Auto exposure#3452
3#15##368
3#15#Auto exposure#25449
3#31##394
3#31#Auto exposure#19922
3#32##7
3#32#Auto exposure#1953
3#34##162
3#34#Auto exposure#8392
3#63##62
3#63#Auto exposure#2137
3#87#Auto exposure#1361
3#95##6672
3#95#Auto exposure#1203
3#137##348
3#137#Auto exposure#2486
3#176##127
3#176#Auto exposure#6620
3#460#Auto exposure#1404
3#598#Auto exposure#79
3#1082##4
3#1082#Auto exposure#696
3#1433##19
3#1636#Auto exposure#113
3#2173##104
3#3617##3
3#3617#Auto exposure#119
3#3796#Auto exposure#2
3#4037##14
3#4150##1
3#4177##16
4#5#Auto exposure#165
4#6##9
4#6#Auto exposure#2330
4#45##219
4#45#Auto bracket#2
4#45#Auto exposure#2094
4#45#Manual exposure#38
4#46##2
4#46#Auto bracket#2
4#46#Auto exposure#1845
4#64##7
4#64#Auto bracket#26
4#64#Auto exposure#1111
4#94#Auto exposure#746
4#103##112
4#103#Auto bracket#13
4#103#Auto exposure#2760
4#107#Auto exposure#63
4#109#Auto exposure#277
4#131##76
4#131#Auto bracket#12
4#131#Auto exposure#1342
4#141##8
4#141#Auto bracket#38
4#141#Auto exposure#383
4#141#Manual exposure#3
4#175##63
4#175#Auto bracket#15
4#175#Auto exposure#1624
4#175#Manual exposure#159
4#187#Auto exposure#78
4#188##5
4#188#Auto exposure#232
4#203##13
4#203#Auto exposure#63
4#227##16
4#227#Auto bracket#7
4#227#Auto exposure#1089
4#253#Auto exposure#306
4#261#Auto exposure#19
4#266##103
4#266#Auto bracket#1
4#266#Auto exposure#614
4#267##8
4#267#Auto exposure#410
4#268##2
4#268#Auto bracket#221
4#268#Auto exposure#793
4#269##32
4#269#Auto exposure#2734
4#309##29
4#309#Auto bracket#177
4#309#Auto exposure#3774
4#309#Manual exposure#59
4#310##220
4#310#Auto bracket#2
4#310#Auto exposure#4457
4#327##11
4#327#Auto exposure#276
4#327#Manual exposure#1
4#328#Auto exposure#86
4#334#Auto bracket#8
4#334#Auto exposure#739
4#376##45
4#376#Auto exposure#824
4#376#Manual exposure#2
4#387#Auto bracket#18
4#387#Auto exposure#416
4#399#Auto exposure#2
4#400#Auto bracket#13
4#400#Auto exposure#816
4#407#Auto bracket#2
4#407#Auto exposure#226
4#428#Auto exposure#101
4#429##7
4#429#Auto exposure#1142
4#453##7
4#453#Auto exposure#362
4#453#Manual exposure#1
4#454##31
4#454#Auto exposure#1518
4#482##37
4#482#Auto bracket#3
4#482#Auto exposure#3230
4#482#Manual exposure#69
4#504#Auto exposure#198
4#506#Auto bracket#3
4#506#Auto exposure#47
4#507#Auto exposure#89
4#507#Manual exposure#6
4#508#Auto exposure#8
4#516##62
4#516#Auto bracket#21
4#516#Auto exposure#2198
4#516#Manual exposure#63
4#523##1
4#523#Auto exposure#102
4#535#Auto exposure#221
4#536##63
4#536#Auto exposure#342
4#537#Auto exposure#15
4#538#Auto exposure#447
4#539#Auto exposure#1209
4#557#Auto exposure#605
4#558##7
4#558#Auto exposure#232
4#559##34
4#559#Auto exposure#377
4#560#Auto exposure#309
4#560#Manual exposure#4
4#585##70
4#585#Auto bracket#10
4#585#Auto exposure#1258
4#592##2
4#592#Auto exposure#119
4#592#Manual exposure#4
4#625##142
4#625#Auto bracket#20
4#625#Auto exposure#2607
4#625#Manual exposure#198
4#631##1
4#631#Auto exposure#796
4#632##29
4#636##9
4#636#Auto exposure#68
4#636#Manual exposure#152
4#639##2
4#639#Auto exposure#382
4#639#Manual exposure#1
4#647#Auto exposure#31
4#681##49
4#681#8096#1
4#681#Auto bracket#4
4#681#Auto exposure#762
4#681#Manual exposure#39
4#692##27
4#692#Auto bracket#15
4#692#Auto exposure#852
4#692#Manual exposure#46
4#693##7
4#693#Auto exposure#108
4#705##210
4#705#Auto exposure#1047
4#707#Auto bracket#65
4#707#Auto exposure#303
4#726##6
4#726#Auto bracket#14
4#726#Auto exposure#1267
4#726#Manual exposure#90
4#774##16
4#774#Auto exposure#240
4#780##1
4#780#Auto exposure#1557
4#830##9
4#830#Auto exposure#47
4#865##16
4#865#Auto bracket#121
4#865#Auto exposure#1540
4#865#Manual exposure#39
4#868#Auto exposure#85
4#884##137
4#884#Auto exposure#401
4#899##9
4#899#Auto bracket#8
4#899#Auto exposure#371
4#899#Manual exposure#39
4#901#Auto exposure#786
4#907##23
4#907#Auto exposure#584
4#912##20
4#912#Auto exposure#191
4#917#Auto exposure#7
4#921##1
4#921#Auto exposure#286
4#936#Auto exposure#74
4#971##118
4#971#Auto bracket#8
4#971#Auto exposure#745
4#984##37
4#984#Auto bracket#14
4#984#Auto exposure#868
4#984#Manual exposure#18
4#985#Auto bracket#2
4#985#Auto exposure#148
4#988#Auto exposure#151
4#998#Auto exposure#593
4#999#Auto exposure#181
4#1007##2
4#1007#Auto exposure#78
4#1013##7
4#1013#Auto exposure#19
4#1019##60
4#1019#Auto exposure#353
4#1030##100
4#1030#Auto exposure#298
4#1044##32
4#1044#Auto bracket#1
4#1044#Auto exposure#394
4#1060##84
4#1060#3856#1
4#1060#Auto bracket#3
4#1060#Auto exposure#888
4#1060#Manual exposure#16
4#1066##117
4#1066#Auto bracket#15
4#1066#Auto exposure#1929
4#1066#Manual exposure#30
4#1086#Auto exposure#125
4#1113#Auto exposure#242
4#1114#Auto exposure#42
4#1117##46
4#1117#Auto exposure#604
4#1141#Auto bracket#60
4#1141#Auto exposure#87
4#1172##2
4#1172#Auto exposure#94
4#1196##1
4#1196#Auto exposure#645
4#1260##29
4#1260#Auto exposure#611
4#1264##3
4#1264#Auto exposure#85
4#1264#Manual exposure#33
4#1266##24
4#1266#Auto exposure#369
4#1295##3
4#1295#Auto exposure#330
4#1296#Auto exposure#885
4#1308##3
4#1308#Auto bracket#40
4#1308#Auto exposure#1191
4#1308#Manual exposure#179
4#1369##9
4#1423##4
4#1423#Auto bracket#7
4#1423#Auto exposure#60
4#1424##27
4#1424#Auto exposure#1245
4#1426#Auto exposure#506
4#1426#Manual exposure#42
4#1437#Auto exposure#231
4#1441##2
4#1441#Auto exposure#323
4#1450##3
4#1450#3088#1
4#1450#Auto exposure#280
4#1450#Manual exposure#15
4#1457#Auto exposure#8
4#1467##4
4#1467#Auto bracket#2
4#1467#Auto exposure#576
4#1470#Auto exposure#170
4#1495#Auto bracket#39
4#1495#Auto exposure#1074
4#1495#Manual exposure#35
4#1499#Auto bracket#2
4#1499#Auto exposure#32
4#1526#Auto exposure#7
4#1553#Auto exposure#326
4#1556#Auto exposure#256
4#1563##6
4#1563#Auto bracket#2
4#1563#Auto exposure#539
4#1568#Auto bracket#104
4#1568#Auto exposure#118
4#1568#Manual exposure#1
4#1599#Auto exposure#24
4#1638#Auto exposure#93
4#1692#Auto exposure#166
4#1693#Auto exposure#9
4#1694##1
4#1694#Auto exposure#175
4#1723##43
4#1723#Auto exposure#647
4#1726##47
4#1726#Auto bracket#7
4#1726#Auto exposure#935
4#1726#Manual exposure#38
4#1769##9
4#1769#Auto exposure#106
4#1787#Auto exposure#199
4#1787#Manual exposure#2
4#1821#Auto exposure#269
4#1821#Manual exposure#8
4#1843#Auto exposure#44
4#1850#Auto bracket#1
4#1850#Auto exposure#210
4#1851#Auto exposure#173
4#1855#Auto exposure#256
4#1855#Manual exposure#1
4#1867##1
4#1867#Auto exposure#190
4#1868#Auto exposure#523
4#1869#Auto exposure#83
4#1883#Auto exposure#14
4#1884#Auto exposure#88
4#1903##24
4#1903#Auto exposure#292
4#1936#Auto exposure#35
4#1955#Auto exposure#318
4#1962#Auto exposure#160
4#1988##14
4#1988#Auto exposure#147
4#2039#Auto exposure#151
4#2084##7
4#2084#Auto exposure#14
4#2096#Auto exposure#208
4#2100##2
4#2100#Auto exposure#190
4#2104#Auto exposure#16
4#2106##1
4#2106#Auto exposure#263
4#2107#Auto exposure#40
4#2108#Auto exposure#36
4#2109##10
4#2109#Auto exposure#264
4#2123#Auto exposure#224
4#2159#Auto bracket#1
4#2159#Auto exposure#13
4#2165##1
4#2165#Auto bracket#1
4#2165#Auto exposure#159
4#2168#Auto exposure#24
4#2183#Auto exposure#53
4#2230##1
4#2230#Auto exposure#237
4#2247#Auto exposure#83
4#2248#Auto exposure#13
4#2248#Manual exposure#1
4#2251##5
4#2251#Auto exposure#20
4#2258#Auto exposure#131
4#2258#Manual exposure#3
4#2298##175
4#2298#Auto exposure#26
4#2298#Manual exposure#1
4#2302##12
4#2302#Auto bracket#211
4#2302#Auto exposure#570
4#2302#Manual exposure#1
4#2306##1
4#2306#Auto bracket#23
4#2306#Auto exposure#1007
4#2306#Manual exposure#6
4#2345#Auto exposure#5
4#2368#Auto exposure#95
4#2412##1
4#2412#Auto exposure#121
4#2531#Auto exposure#52
4#2534#Auto exposure#140
4#2545#Auto exposure#162
4#2545#Manual exposure#1
4#2574#Auto exposure#141
4#2574#Manual exposure#20
4#2577##12
4#2577#2592#1
4#2577#2608#3
4#2577#2672#1
4#2577#2736#1
4#2577#2880#1
4#2577#3008#1
4#2577#3664#1
4#2577#3776#1
4#2577#5744#1
4#2577#5776#1
4#2577#5808#1
4#2577#6048#1
4#2577#6272#1
4#2577#6352#1
4#2577#7056#1
4#2577#7248#1
4#2577#7360#1
