ifd0_make#ifd0_model#ifd0_unknown#Count
5#671#9#4
5#672#2#82
5#673#2#142
5#673#5#8
5#701#0#8
5#701#2#39
5#703#2#858
5#740#0#3
5#740#2#180
5#740#13#1
5#744#0#2
5#746#2#71
5#747#0#1013
5#787#2#66
5#866#2#96
5#887#2#923
5#887#9#8
5#887#10#5
5#887#11#2
5#887#14#1
5#954#0#2
5#963#2#58
5#967#0#692
5#967#6#11
5#972#2#4
5#972#3#4
5#980#2#34
5#980#9#1
5#981#2#9
5#1018#0#13
5#1018#2#332
5#1064#0#4
5#1173#0#191
5#1180#8#13
5#1180#14#4
5#1181#0#279
5#1181#5#2
5#1181#7#2
5#1181#10#3
5#1245#12#13
5#1267#0#51
5#1309#0#6
5#1309#7#16
5#1371#0#7
5#1371#4#7
5#1372#2#6
5#1373#2#6
5#1456#2#8
5#1492#2#43
5#1511#0#211
5#1511#5#1
5#1512#0#78
5#1552#2#27
5#1576#0#9
5#1578#2#111
5#1584#2#161
5#1604#2#179
5#1606#2#77
5#1606#3#4
5#1615#0#18
5#1645#0#37
5#1649#0#11
5#1650#0#200
5#1674#2#141
5#1674#10#20
5#1731#2#9
5#1741#2#15
5#1741#11#2
5#1743#2#16
5#1743#11#1
5#1749#0#22
5#1754#0#15
5#1754#1#1
5#1761#0#5
5#1761#2#296
5#1773#2#6
5#1791#0#37
5#1791#5#1
5#1792#1#365
5#1792#6#6
5#1793#2#52
5#1798#1#93
5#1798#2#567
5#1798#4#12
5#1798#11#24
5#1798#12#22
5#1812#0#31
5#1826#0#15
5#1841#1#8
5#1842#0#1
5#1842#1#35
5#1848#2#7
5#1871#2#127
5#1879#0#1
5#1885#0#1
5#1885#2#49
5#1890#2#7
5#1920#2#39
5#1929#2#97
5#1956#0#49
5#1956#3#1
5#1969#2#64
5#1970#0#221
5#1971#6#14
5#1971#10#106
5#1972#2#12
5#1973#2#151
5#1974#2#53
5#1975#0#7
5#1975#2#62
5#1976#2#11
5#1977#2#21
5#1978#2#55
5#1979#1#75
5#1980#2#2
5#1981#0#77
5#1999#2#4
5#2006#2#30
5#2017#0#6
5#2019#0#39
5#2044#2#518
5#2045#2#300
5#2050#0#29
5#2056#0#559
5#2073#2#6
5#2082#2#8
5#2085#2#30
5#2091#0#216
5#2094#2#151
5#2105#0#236
5#2127#0#64
5#2140#2#46
5#2154#1#150
5#2155#1#24
5#2182#0#9
5#2210#2#18
5#2234#0#96
5#2261#0#10
5#2261#2#397
5#2267#0#12
5#2267#2#49
5#2267#9#38
5#2273#2#15
5#2284#2#265
5#2288#2#8
5#2319#0#17
5#2337#2#30
5#2342#3#4
5#2356#1#138
5#2356#3#14
5#2367#0#874
5#2367#1#1
5#2367#5#16
5#2373#0#75
5#2373#2#5
5#2373#5#4
5#2373#9#13
5#2373#15#108
5#2390#2#41
5#2393#2#326
5#2396#0#14
5#2396#5#2
5#2415#0#108
5#2421#2#71
5#2421#14#1
5#2424#0#17
5#2424#5#2
5#2434#0#77
5#2455#2#151
5#2483#0#152
5#2494#2#150
5#2496#0#83
5#2500#0#112
5#2502#2#79
5#2503#2#5
5#2505#2#105
5#2512#2#9
5#2520#0#129
5#2521#0#20
5#2524#0#11
5#2535#0#29
5#2543#2#150
5#2550#2#1
5#2550#14#4
5#2554#0#59
5#2554#5#67
5#2555#2#36
5#2563#2#7
5#2564#2#30
5#2707#0#28
5#2836#0#42
5#2905#0#12
5#3048#0#4
5#3242#0#102
5#3284#0#292
5#3284#5#3
5#3331#0#6
5#3337#0#38
5#3337#5#5
5#3341#0#150
5#3345#0#7
5#3349#0#9
5#3369#0#1
5#3381#0#26
5#3384#0#30
5#3388#0#3
5#3388#5#1
5#3411#0#21
5#3411#5#1
5#3412#0#1
5#3425#0#21
5#3425#5#2
5#3426#0#7
5#3426#5#1
5#3436#0#2
5#3449#0#151
5#3462#0#3
5#3470#2#1
5#3473#0#1
5#3479#0#4
5#3483#0#39
5#3483#1#1
5#3483#5#2
5#3495#0#65
5#3502#0#15
5#3518#0#1
5#3525#0#172
5#3525#5#1
5#3526#0#10
5#3528#7#1
5#3529#0#152
5#3535#0#2
5#3536#0#11
5#3550#0#1
5#3553#0#13
5#3559#0#2
5#3565#0#9
5#3580#2#1
5#3581#0#1
5#3595#0#9
5#3597#0#3
5#3603#2#2
5#3611#3#2
5#3615#0#18
5#3627#0#7
5#3629#0#25
5#3630#0#1
5#3631#0#15
5#3631#5#1
5#3639#0#37
5#3653#0#1
5#3654#3#4
5#3660#0#3
5#3665#0#4
5#3672#2#299
5#3673#0#20
5#3682#3#1
5#3684#3#1
5#3686#0#20
5#3740#0#1
5#3745#0#36
5#3747#3#1
5#3749#3#1
5#3756#2#4
5#3762#0#4
5#3769#0#8
5#3771#0#2
5#3771#5#5
5#3777#2#6
5#3779#2#3
5#3782#1#2
5#3792#0#35
5#3795#3#3
5#3798#0#1
5#3809#0#3
5#3818#2#1
5#3827#3#1
5#3829#0#1
5#3834#3#2
5#3836#0#20
5#3838#0#2
5#3839#2#1
5#3841#0#6
5#3841#5#1
5#3844#0#1
5#3846#0#1
5#3847#3#1
5#3855#2#3
5#3857#0#1
5#3859#0#4
5#3873#0#1
5#3874#2#1
5#3877#2#205
5#3877#12#7
5#3882#2#2
5#3889#2#2
5#3897#0#5
5#3898#0#1
5#3900#0#51
5#3902#0#1
5#3905#2#1
5#3910#0#16
5#3912#3#1
5#3922#2#43
5#3928#0#3
5#3935#0#3
5#3936#2#1
5#3940#2#7
5#3946#0#1
5#3957#0#1
5#3966#0#8
5#3980#0#13
5#3984#0#12
5#3986#0#1
5#3987#2#86
5#4003#2#2
5#4006#2#10
5#4006#13#2
5#4012#0#2
5#4015#0#8
5#4016#2#4
5#4019#0#2
5#4030#2#4
5#4031#2#1
5#4032#0#2
5#4033#2#21
5#4035#3#2
5#4041#0#1
5#4043#2#1
5#4044#2#18
5#4044#11#1
5#4047#0#1
5#4049#0#1
5#4052#2#2
5#4053#2#3
5#4068#0#12
5#4071#0#5
5#4073#0#8
5#4080#2#5
5#4082#1#16
5#4085#2#1
5#4086#2#1
5#4089#0#5
5#4090#0#1
5#4092#2#5
5#4096#2#1
5#4097#0#11
5#4099#2#1
5#4101#2#2
5#4102#2#86
5#4108#0#41
5#4109#0#5
5#4131#2#1
5#4133#0#8
5#4134#0#2
5#4135#0#19
5#4141#0#1
5#4143#0#1
5#4144#2#1
5#4146#0#1
5#4161#2#1
5#4164#0#1
5#4165#2#8
5#4168#2#3
5#4183#0#1
5#4191#0#25
5#4192#2#1
5#4195#2#5
5#4198#2#2
5#4199#2#3
5#4210#2#2
5#4213#0#21
5#4220#0#4
5#4221#0#2
5#4241#2#7
5#4248#0#3
5#4250#2#1
5#4251#2#1
5#4258#2#2
5#4263#2#1
5#4266#2#1
5#4269#2#1
5#4271#0#1
5#4271#3#1
5#4281#2#1
5#4283#2#94
5#4284#2#1
5#4286#0#1
5#4291#11#1
5#4295#0#1
5#4299#10#1
5#4304#10#1
5#4309#2#1
5#4310#2#1
5#4311#0#1
5#4317#10#2
6#8#0#12234
6#8#1#4
6#8#7#469
6#8#8#5
6#8#9#5
6#12#0#2254
6#12#1#6
6#12#2#1
6#12#8#3
6#14#0#6929
6#14#1#34
6#14#8#57
6#14#10#1
6#16#0#3946
6#16#1#3
6#16#7#212
6#16#8#2
6#81#0#6409
6#81#1#5
6#81#7#40
6#81#8#3
6#81#14#1
6#85#0#2674
6#85#1#27
6#85#2#1
6#85#3#4
6#85#7#109
6#85#8#4
6#140#0#5817
6#140#1#7
6#140#4#3
6#140#7#121
6#145#0#3307
6#145#1#30
6#145#7#145
6#145#8#11
6#157#0#5468
6#157#1#88
6#157#7#230
6#157#8#31
6#162#0#8307
6#162#1#4
6#162#7#326
6#164#0#2240
6#164#1#4
6#164#7#62
6#170#0#12896
6#170#1#193
6#170#5#17
6#170#7#414
6#170#13#7
6#291#0#4698
6#291#1#1
6#291#7#36
6#291#8#18
6#298#0#5736
6#298#1#1
6#298#7#144
6#298#8#3
6#298#14#2
6#315#0#6454
6#315#1#2
6#315#7#30
6#415#0#1991
6#415#1#4
6#415#7#44
6#415#8#10
6#434#0#25
6#434#1#118
6#439#0#5389
6#439#1#32
6#439#3#21
6#439#7#226
6#439#13#17
6#628#2#1
6#630#0#53
6#638#0#10
6#788#0#667
6#788#1#150
6#788#7#43
6#891#0#1536
6#1107#0#682
6#1192#0#928
6#1192#7#21
6#1192#8#33
6#1233#0#1301
6#1233#8#2
6#1621#0#542
6#1621#8#9
6#1760#0#5
6#1760#1#10
6#1775#0#93
6#1775#7#2
6#1878#0#36
6#1878#1#1
6#1878#8#1
6#2241#0#242
6#2241#7#2
6#2383#0#30
6#2410#1#46
6#2522#0#8
6#2522#6#19
6#2575#1#10
6#2576#1#22
6#3717#0#237
6#4045#0#6
7#9#0#6224
7#27#0#1
7#27#1#720
7#27#4#47
7#28#1#162
7#28#4#29
7#47#1#120
7#47#4#24
7#48#1#459
7#48#3#49
7#48#5#6
7#49#0#1
7#49#1#2100
7#49#4#236
7#49#5#1
7#60#1#1114
7#60#2#4
7#60#4#214
7#65#0#150
7#66#1#553
7#75#0#23
7#75#1#2647
7#75#2#2
7#76#0#1
7#76#1#2995
7#76#4#368
7#80#0#21
7#80#1#2345
7#80#5#29
7#80#8#2
7#80#9#1
7#86#0#2
7#86#1#2207
7#86#2#3
7#86#5#13
7#90#1#614
7#92#0#5
7#92#1#831
7#92#4#43
7#93#1#294
7#104#0#9
7#104#1#1826
7#104#4#111
7#113#0#32
7#113#1#1137
7#113#3#1
7#113#4#148
7#114#0#14
7#114#1#2214
7#114#10#6
7#119#0#15
7#119#6#1
7#123#0#5
7#123#1#1517
7#123#5#1
7#123#9#4
7#136#0#49
7#136#1#2825
7#136#2#3
7#136#4#296
7#136#5#1
7#143#1#439
7#143#4#15
7#161#1#3440
7#161#2#1
7#161#4#2
7#161#6#6
7#161#7#19
7#181#0#2
7#181#1#2188
7#181#4#23
7#181#5#89
7#181#6#28
7#210#0#5
7#210#1#784
7#210#4#107
7#212#0#451
7#212#1#2028
7#212#5#3
7#212#6#38
7#220#0#1
7#220#1#1769
7#220#2#2
7#220#4#316
7#228#0#344
7#228#1#4657
7#228#6#5
7#228#9#10
7#229#1#574
7#229#10#1
7#238#0#26
7#238#1#2051
7#238#2#1
7#238#4#127
7#239#1#109
7#257#1#781
7#257#4#1
7#259#0#350
7#263#1#1026
7#263#4#27
7#274#0#84
7#274#1#3440
7#274#2#60
7#274#4#8
7#275#1#504
7#275#4#4
7#276#1#1691
7#276#4#189
7#282#0#8
7#282#1#434
7#282#4#60
7#303#0#3
7#303#1#1847
7#303#2#1
7#303#4#234
7#303#5#1
7#306#0#1
7#306#1#702
7#306#6#35
7#318#1#2145
7#318#4#10
7#319#1#753
7#329#0#23
7#329#1#1351
7#329#4#36
7#330#0#2
7#330#1#1917
7#330#2#1
7#330#4#36
7#330#5#42
7#331#1#1417
7#331#3#1
7#331#4#80
7#332#1#192
7#332#6#7
7#332#10#14
7#337#0#14
7#338#0#109
7#338#1#2356
7#338#2#4
7#338#4#18
7#338#8#53
7#339#0#11
7#339#1#5684
7#339#11#1
7#350#1#1869
7#350#4#359
7#389#0#208
7#389#9#1
7#389#12#24
7#392#1#13
7#395#0#1
7#395#1#2229
7#395#4#5
7#406#1#723
7#406#2#1
7#406#4#75
7#409#1#793
7#409#5#47
7#417#1#4
7#418#0#5
7#418#1#3138
7#418#2#1
7#418#4#286
7#432#0#31
7#432#1#1302
7#432#5#2
7#444#1#598
7#444#4#79
7#456#1#890
7#457#0#8
7#457#1#2042
7#457#4#84
7#457#5#1
7#463#1#494
7#463#4#33
7#463#5#1
7#472#1#321
7#477#1#170
7#477#4#1
7#490#0#82
7#490#1#398
7#491#0#14
7#491#1#486
7#510#1#334
7#524#1#84
7#529#0#1
7#529#1#1780
7#529#4#101
7#540#1#112
7#540#4#1
7#563#0#656
7#569#0#1
7#569#1#323
7#569#4#8
7#570#0#1
7#570#1#1405
7#570#4#71
7#573#1#315
7#573#4#6
7#588#0#15
7#588#1#1308
7#588#4#33
7#613#0#8
7#613#1#2202
7#613#2#1
7#613#5#65
7#613#8#1
7#616#1#436
7#616#4#23
7#618#1#560
7#618#4#5
7#640#0#2
7#640#1#407
7#640#2#3
7#640#4#17
7#641#0#1
7#641#1#1629
7#641#2#1
7#641#4#54
7#649#0#2
7#649#1#193
7#649#3#40
7#654#1#30
7#664#1#311
7#664#3#2
7#674#1#189
7#674#6#3
7#675#0#57
7#675#1#1150
7#675#4#63
7#675#6#52
7#676#1#509
7#676#6#38
7#677#1#154
7#683#0#1
7#683#1#746
7#683#5#8
7#684#1#304
7#729#0#1
7#729#1#1508
7#729#2#2
7#729#4#58
7#730#0#4
7#730#1#484
7#730#4#23
7#731#1#150
7#732#1#512
7#733#1#969
7#733#2#74
7#733#4#13
7#734#1#1246
7#734#4#20
7#735#1#1111
7#735#4#7
7#736#0#87
7#736#1#2507
7#736#5#69
7#737#0#15
7#737#1#1162
7#737#5#5
7#738#0#1
7#738#1#138
7#738#5#1
7#742#1#4030
7#743#1#151
7#750#0#9
7#750#1#977
7#750#4#4
7#750#8#7
7#752#0#102
7#752#1#1081
7#760#0#5
7#760#1#789
7#760#4#78
7#781#0#182
7#782#1#351
7#786#0#8
7#786#1#2913
7#786#9#1
7#809#1#1239
7#809#4#3
7#815#1#901
7#815#4#10
7#816#1#736
7#816#4#55
7#826#1#107
7#846#1#311
7#846#3#18
7#847#1#70
7#847#3#1
7#860#1#968
7#860#4#34
7#863#1#563
7#863#8#1
7#873#0#3
7#873#1#1211
7#873#4#22
7#888#0#5
7#888#1#1585
7#888#4#22
7#903#0#2
7#903#1#2269
7#903#4#222
7#903#5#198
7#905#0#22
7#905#1#561
7#905#4#37
7#914#1#1327
7#915#0#298
7#915#1#1630
7#915#2#14
7#915#6#2
7#929#0#2
7#929#1#1651
7#929#2#58
7#929#4#520
7#937#0#67
7#937#1#1793
7#937#4#34
7#941#1#1288
7#941#2#1
7#957#1#811
7#958#1#1052
7#958#8#3
7#959#1#1506
7#959#4#26
7#960#0#2
7#960#1#336
7#960#4#4
7#965#1#1398
7#965#4#79
7#978#0#95
7#978#1#880
7#978#4#161
7#994#0#25
7#1003#0#27
7#1009#1#103
7#1014#1#824
7#1014#4#88
7#1045#0#3
7#1045#1#1500
7#1050#0#8
7#1050#1#695
7#1050#4#26
7#1067#0#29
7#1067#1#1558
7#1067#4#62
7#1069#1#320
7#1069#4#5
7#1073#1#461
7#1073#4#14
7#1075#1#1281
7#1075#4#177
7#1081#1#24
7#1081#3#15
7#1106#0#153
7#1106#1#975
7#1106#2#1
7#1106#5#12
7#1106#6#75
7#1145#0#221
7#1150#0#1
7#1150#1#351
7#1150#2#1
7#1150#4#17
7#1165#1#189
7#1165#4#1
7#1174#0#3
7#1174#1#1766
7#1174#4#119
7#1177#0#21
7#1177#1#331
7#1177#3#23
7#1183#0#48
7#1184#0#68
7#1187#1#1328
7#1187#4#54
7#1188#0#7
7#1188#1#1173
7#1215#1#591
7#1215#2#1
7#1215#4#6
7#1216#1#1024
7#1219#0#95
7#1219#3#1
7#1229#0#352
7#1229#12#1
7#1230#0#6
7#1231#0#1
7#1231#1#603
7#1231#2#3
7#1244#0#8
7#1244#3#5
7#1292#0#49
7#1298#1#466
7#1304#1#272
7#1304#4#42
7#1380#0#1
7#1382#0#1
7#1383#0#1
7#1385#0#10
7#1386#4#9
7#1387#0#20
7#1387#12#1
7#1388#0#120
7#1389#0#33
7#1390#0#18
7#1391#0#147
7#1392#0#111
7#1393#1#142
7#1412#0#150
7#1412#1#319
7#1412#9#4
7#1434#1#323
7#1461#1#3216
7#1471#1#1102
7#1471#9#15
7#1475#0#78
7#1477#1#211
7#1477#4#13
7#1491#0#1
7#1491#1#1569
7#1491#10#2
7#1502#0#6
7#1502#1#691
7#1502#4#47
7#1506#1#7
7#1507#0#9
7#1508#0#14
7#1509#0#70
7#1514#1#419
7#1514#2#1
7#1514#4#14
7#1517#0#4
7#1517#1#2078
7#1517#2#1
7#1517#4#282
7#1517#10#110
7#1529#0#92
7#1529#1#2677
7#1529#4#4
7#1540#0#78
7#1540#3#14
7#1541#1#120
7#1542#1#1263
7#1542#2#3
7#1542#5#1
7#1542#9#1
7#1544#1#34
7#1546#0#4
7#1546#1#3050
7#1546#4#53
7#1597#1#118
7#1597#4#19
7#1623#0#1
7#1623#1#114
7#1623#3#13
7#1633#0#1
7#1633#1#470
7#1633#4#5
7#1639#0#100
7#1651#0#1
7#1651#1#215
7#1652#0#23
7#1652#3#31
7#1653#1#227
7#1658#1#159
7#1658#4#55
7#1664#1#53
7#1664#5#3
7#1670#1#68
7#1675#0#5
7#1677#0#2
7#1677#1#413
7#1677#2#2
7#1677#4#47
7#1685#1#20
7#1686#1#76
7#1699#1#1407
