ifd0_make#ifd0_model#ifd0_bit#Count
3#31#011011111000010011000000000#846
3#31#011011111000010011000000111#94
3#31#011011111000010011000001111#1
3#31#011100011000000010000000000#1
3#31#011100011000000011000000000#81
3#31#011111101000010010000000000#25
3#31#011111101000010011000000000#58
3#31#011111111000000010000000000#7
3#31#011111111000000011000000000#13
3#31#011111111000010010000000000#4802
3#31#011111111000010010000000111#6
3#31#011111111000010011000000000#13992
3#31#011111111000010011000000111#10
3#31#011111111000010111000000000#8
3#32#011111111000010010000000000#155
3#32#011111111000010011000000000#1805
3#34#011011111000010010000000000#113
3#34#011011111000010010000000111#2
3#34#011011111000010011000000000#508
3#34#011011111000010011000000111#16
3#34#011111110000010010000000000#6
3#34#011111110000010011000000000#133
3#34#011111111000000010000000000#1
3#34#011111111000010010000000000#1558
3#34#011111111000010011000000000#6217
3#63#011011111000010010000000000#8
3#63#011011111000010011000000000#13
3#63#011011111000010011000000111#21
3#63#011011111000010011000001111#41
3#63#011100011000000011000000000#11
3#63#011111101000010011000000000#52
3#63#011111111000010010000000000#617
3#63#011111111000010011000000000#1436
3#87#011011111000010010000000000#14
3#87#011011111000010011000000000#7
3#87#011111111000010010000000000#379
3#87#011111111000010011000000000#961
3#95#011000001000000010000000000#57
3#95#011000101000000010000000000#208
3#95#011011101000000010000000000#46
3#95#011011101000000011000000000#225
3#95#011011101000010010000000000#2
3#95#011011101000010011000000000#85
3#95#011011101000010011000000111#1
3#95#011011111000010010000000110#1
3#95#011011111000010011000000110#2
3#95#011100000000000010000000000#1798
3#95#011100001000000010000000000#38
3#95#011100001000000011000000000#7
3#95#011100101000000010000000000#1602
3#95#011111101000000010000000000#597
3#95#011111101000000011000000000#851
3#95#011111101000010010000000000#206
3#95#011111101000010011000000000#931
3#95#011111111000010010000000000#192
3#95#011111111000010011000000000#91
3#95#111000011000010011000000000#3
3#95#111011111000010011000000000#14
3#95#111011111000010011000000111#8
3#95#111111111000000011000000000#13
3#95#111111111000010010000000000#199
3#95#111111111000010011000000000#698
3#137#011000011000010010000000000#10
3#137#011000011000010011000000000#7
3#137#011011111000010010000000000#1
3#137#011011111000010010000000110#109
3#137#011011111000010010000000111#53
3#137#011011111000010011000000000#4
3#137#011011111000010011000000110#183
3#137#011011111000010011000000111#3
3#137#011111111000010010000000000#775
3#137#011111111000010011000000000#1689
3#176#011000011000010010000000000#105
3#176#011000011000010011000000000#5
3#176#011011111000010010000000000#15
3#176#011011111000010010000000110#8
3#176#011011111000010010000000111#58
3#176#011011111000010011000000000#5
3#176#011011111000010011000000110#29
3#176#011011111000010011000000111#10
3#176#011100011000000011000000000#5
3#176#011111100000010010000000000#12
3#176#011111101000010011000000000#4
3#176#011111110000010010000000000#1
3#176#011111111000010010000000000#1502
3#176#011111111000010011000000000#4982
3#176#011111111000010011000000111#1
3#176#011111111000010111000000000#1
3#176#011111111100010011000000000#3
3#176#111111111000010010000000000#1
3#460#011011111000010010000000000#108
3#460#011011111000010011000000000#47
3#460#011111101000010011000000000#84
3#460#011111111000010010000000000#476
3#460#011111111000010011000000000#689
3#598#011011111000010010000000000#1
3#598#011011111000010011000000000#30
3#598#011111111000010010000000000#25
3#598#011111111000010011000000000#23
3#1082#011000011000010010000000000#1
3#1082#011011111000010010000000000#5
3#1082#011011111000010010000000111#3
3#1082#011011111000010011000000000#22
3#1082#011111101000010011000000000#1
3#1082#011111111000010010000000000#399
3#1082#011111111000010011000000000#269
3#1433#011011111000010011000000000#1
3#1433#011100011000000011000000000#16
3#1433#011111111000010010000000000#1
3#1433#011111111000010011000000000#1
3#1636#011111111000010010000000000#7
3#1636#011111111000010011000000000#106
3#2173#011000101000000010000000000#34
3#2173#011100101000000010000000000#70
3#3617#011011111000010010000000000#1
3#3617#011011111000010010000000111#1
3#3617#011011111000010011000000111#2
3#3617#011111111000010010000000000#47
3#3617#011111111000010011000000000#71
3#3796#011111111000010010000000000#2
3#4037#011111111000010010000000000#9
3#4037#011111111000010011000000000#1
3#4037#011111111100010110000000000#4
3#4150#011111111000010011000000000#1
3#4177#011111111000010010000000000#16
4#5#011011111000010010000000000#1
4#5#011111111000010010000000000#164
4#6#011000011000010010000000000#8
4#6#011011111000010010000000000#18
4#6#011011111000010010000001111#9
4#6#011111101000010010000000000#15
4#6#011111111000010010000000000#2288
4#6#111011111000011010000000000#1
4#45#011011111000010010000001111#79
4#45#011011111000011010000000000#2
4#45#011111101000010010000000000#6
4#45#011111111000010010000000000#2107
4#45#011111111000010010000001111#138
4#45#011111111000010011000000000#21
4#46#011011111100010010000001111#2
4#46#011111101000010010000000000#1
4#46#011111101100010010000000000#41
4#46#011111111000000010000000000#1
4#46#011111111100010010000000000#1804
4#64#011011111000010010000000000#2
4#64#011011111000010010000001111#7
4#64#011011111000011010000000000#2
4#64#011111111000010010000000000#1133
4#94#011011111000010010000000000#1
4#94#011111111000010010000000000#744
4#94#011111111000010010000100000#1
4#103#011011111000010010000001111#111
4#103#011111101000010010000000000#280
4#103#011111111000010010000000000#2371
4#103#011111111000010010000001111#1
4#103#011111111000010011000000000#122
4#107#011111111000010010000000000#63
4#109#011111111000010010000000000#277
4#131#011011101000010010000001111#11
4#131#011011111000010010000001111#64
4#131#011111101000010010000000000#26
4#131#011111111000010010000000000#1328
4#131#011111111000010010000001111#1
4#141#011000011000010010000000000#7
4#141#011011111000010010000001111#2
4#141#011011111000011010000000000#4
4#141#011011111011110010000001111#2
4#141#011111101000010010000000000#7
4#141#011111101000010010000100000#1
4#141#011111111000010010000000000#314
4#141#011111111011110010000000000#95
4#175#011000011000010010000000000#9
4#175#011011101000011010000000000#17
4#175#011011111000010010000000000#2
4#175#011011111000010010000001111#54
4#175#011011111000011010000000000#2
4#175#011100111000010010000001111#1
4#175#011111101000010010000000000#245
4#175#011111111000010010000000000#1525
4#175#011111111000010010000001111#5
4#175#111111111100010110000001111#1
4#187#011111111100010010000000000#78
4#188#011011111000010010000001111#5
4#188#011111111000010010000000000#232
4#203#011011111000010010000001111#3
4#203#011111111000010010000000000#63
4#203#011111111000010010000001111#9
4#203#111011111100011111000000000#1
4#227#011011111000010010000000000#1
4#227#011011111000010010000001111#12
4#227#011111101000010010000000000#9
4#227#011111111000010010000000000#1090
4#253#011111111000010010000000000#38
4#253#011111111000010011000000000#118
4#253#011111111100010010000000000#31
4#253#011111111100010011000000000#119
4#261#011111111000010010000000000#19
4#266#011011111000010010000001111#101
4#266#011111111000010010000000000#615
4#266#011111111000010010000001111#2
4#267#011011101000011010000000000#5
4#267#011011111000011010000000000#7
4#267#011111111000010010000000000#406
4#268#011011111100010011000001111#2
4#268#011011111100010111000000000#1
4#268#011111111000010011000000000#146
4#268#011111111100010011000000000#842
4#268#011111111100010111000000000#25
4#269#011011111000010010000001111#31
4#269#011100011000010010000000000#1
4#269#011111101000010010000000000#24
4#269#011111111000010010000000000#2557
4#269#011111111000010011000000000#153
4#309#011011101000010010000001111#1
4#309#011011111000010010000000000#2
4#309#011011111000010010000001111#1
4#309#011011111011010010000000000#5
4#309#011011111011110010000000000#4
4#309#011111101000010010000000000#942
4#309#011111111000000010000000000#1
4#309#011111111000010010000000000#2959
4#309#011111111000010010000001111#10
4#309#011111111000010011000000000#85
4#309#011111111011110010000000000#12
4#309#011111111011111010000000000#17
4#310#011011111000010010000000000#4
4#310#011011111000010010000001111#38
4#310#011011111000010011000000000#18
4#310#011011111000010011000001111#36
4#310#011111101000010010000000000#21
4#310#011111101000010011000000000#12
4#310#011111111000010010000000000#1235
4#310#011111111000010010000001111#9
4#310#011111111000010011000000000#3169
4#310#011111111000010011000001111#137
4#327#011011111000010010000001111#10
4#327#011011111000011010000000000#2
4#327#011111111000010010000000000#275
4#327#011111111000010010000001111#1
4#328#011000011000010010000000000#1
4#328#011111111000010010000000000#85
4#334#011111101000010010000000000#1
4#334#011111111000010010000000000#7
4#334#011111111000010011000000000#2
4#334#011111111100010010000000000#95
4#334#011111111100010011000000000#642
4#376#011011111000010010000001111#36
4#376#011011111000011010000000000#1
4#376#011011111000011010000001111#1
4#376#011111101000010010000000000#42
4#376#011111111000010010000000000#782
4#376#011111111000010010000001111#9
4#387#011111111100010010000000000#433
4#387#011111111100010011000000000#1
4#399#011111111100010010000000000#2
4#400#011111101000010010000000000#18
4#400#011111111000010010000000000#420
4#400#011111111000010011000000000#391
4#407#011111111000010010000000000#228
4#428#011111111000010010000000000#101
4#429#011011111000010010000001111#7
4#429#011111101000010010000000000#1
4#429#011111111000010010000000000#1141
4#453#011011111000010010000000000#6
4#453#011011111000010010000001111#6
4#453#011011111000011010000000000#1
4#453#011111101000010010000000000#2
4#453#011111111000010010000000000#354
4#453#011111111000010010000001111#1
4#454#011011111000010010000001111#26
4#454#011111101000010010000000000#302
4#454#011111111000010010000000000#1214
4#454#011111111000010010000001111#5
4#454#011111111000010011000000000#2
4#482#011000011000010010000000000#167
4#482#011000011100010010000000000#1
4#482#011011111000010010000001111#20
4#482#011011111100010010000001111#16
4#482#011111101000010010000000000#34
4#482#011111101100010010000000000#935
4#482#011111101100010011000000000#1
4#482#011111111000010010000000000#795
4#482#011111111000010010000001111#1
4#482#011111111000010011000000000#2
4#482#011111111100010010000000000#1331
4#482#011111111100010011000000000#36
4#504#011111101000010010000000000#191
4#504#011111111000010010000000000#7
4#506#011111111000010010000000000#50
4#507#011111111000010010000000000#95
4#508#011111111000010010000000000#8
4#516#011000011000010010000000000#1
4#516#011011111000010010000001111#45
4#516#011111101000010010000000000#414
4#516#011111111000010010000000000#1878
4#516#011111111000010010000001111#6
4#523#011011111000010010000001111#1
4#523#011111111000010010000000000#102
4#535#011111111000010010000000000#221
4#536#011011111000010010000001111#6
4#536#011111111000010010000000000#342
4#536#011111111000010010000001111#57
4#537#011111111100010010000000000#15
4#538#011111111000010010000000000#447
4#539#011111111000010010000000000#1209
4#557#011100011000010010000000000#1
4#557#011111111000010010000000000#604
4#558#011011111000010010000001111#7
4#558#011111111000010010000000000#232
4#559#011011111000010010000001111#34
4#559#011111111000010010000000000#377
4#560#011111101000010010000000000#4
4#560#011111101000010011000000000#2
4#560#011111111000010010000000000#307
4#585#011000011000010010000000000#4
4#585#011011111000010010000001111#70
4#585#011011111000011010000000000#1
4#585#011111101000010010000000000#6
4#585#011111111000010010000000000#1257
4#592#011011101000010010000001111#2
4#592#011111101000010010000000000#123
4#625#011000001000010010000000000#1
4#625#011000011000010010000000000#1
4#625#011011111000010010000001111#88
4#625#011011111000010011000001111#2
4#625#011111101000010010000000000#1
4#625#011111111000010010000000000#2674
4#625#011111111000010010000001111#52
4#625#011111111000010011000000000#148
4#631#011011111000010010000000000#2
4#631#011011111000010010000001111#1
4#631#011111111000010010000000000#794
4#632#011111111000010010000000000#29
4#636#011000001000010010000100000#150
4#636#011011101000010010000001111#2
4#636#011111101000010010000000000#70
4#636#011111101000010010000001111#7
4#639#011011111000010010000001111#2
4#639#011111111000010010000000000#383
4#647#011111111000010010000000000#31
4#681#011000011000010010000000000#2
4#681#011011111000010010000001111#44
4#681#011011111000011010000000000#2
4#681#011111101000010010000000000#6
4#681#011111111000010010000000000#796
4#681#011111111000010010000001111#5
4#692#011000011000010010000000000#24
4#692#011011111000010010000000000#1
4#692#011011111000010010000001111#27
4#692#011111101000010010000000000#58
4#692#011111101011110010000000000#30
4#692#011111111000010010000000000#800
4#693#011011111000010010000001111#7
4#693#011111111000010010000000000#108
4#705#011000011000010010000000000#4
4#705#011011101000010010000001111#28
4#705#011011111000010010000001111#31
4#705#011100111000010010000001111#126
4#705#011100111000010010100101111#1
4#705#011111101000010010000000000#67
4#705#011111111000010010000000000#905
4#705#011111111000010010000001111#19
4#705#011111111000010010100101111#5
4#705#011111111000010011000000000#71
4#707#011111111100010011000000000#368
4#726#011011111000010010000001111#6
4#726#011111111000010010000000000#1371
4#774#011011111000010010000001111#15
4#774#011111111000010010000000000#240
4#774#011111111000010010000101111#1
4#780#011000011000010010000000000#2
4#780#011000011000010011000000000#11
4#780#011011101000010010000001111#1
4#780#011011111000010011000000000#1
4#780#011111101000010010000000000#16
4#780#011111111000010010000000000#607
4#780#011111111000010011000000000#920
4#830#011011111000010010000001111#8
4#830#011111111000010010000000000#47
4#830#011111111000010010000001111#1
4#865#011011111000011010000000000#16
4#865#011011111011010010000000000#1
4#865#011100011000010010000000000#8
4#865#011111101000010010000000000#641
4#865#011111111000010010000000000#1043
4#865#011111111011110010000000000#7
4#868#011111111100010010000000000#85
4#884#011000000000000000000000000#88
4#884#011011111000010010000001111#49
4#884#011111111000010010000000000#401
4#899#011000011000010010000000000#2
4#899#011011111000010010000001111#7
4#899#011011111000011010000000000#8
4#899#011111101000010010000000000#15
4#899#011111111000010010000000000#393
4#899#011111111000010010000001111#2
4#901#011000011000010010000000000#1
4#901#011111111000010010000000000#785
4#907#011011111000010010000001111#22
4#907#011111111000010010000000000#584
4#907#011111111000010010000001111#1
4#912#011011111000010010000001111#20
4#912#011111111000010010000000000#191
4#917#011111111000010010000000000#7
4#921#011011111000010010000001111#1
4#921#011111111000010010000000000#286
4#936#011111111000010010000000000#74
4#971#011000011000010010000000000#2
4#971#011011111000010010000001111#4
4#971#011111111000010010000000000#751
4#971#011111111000010010000001111#114
4#984#011000001000010010000000000#7
4#984#011000011000010010000000000#4
4#984#011011101000010010000001111#3
4#984#011011111000010010000001111#12
4#984#011111101000010010000000000#85
4#984#011111101000010010000001111#2
4#984#011111111000010010000000000#652
4#984#011111111000010010000001111#18
4#984#111011111000010010000000000#5
4#984#111111111000010010000000000#149
4#985#011111111000010010000000000#150
4#988#011111111000010010000000000#151
4#998#011011111000010010000000000#5
4#998#011111111000010010000000000#588
4#999#011111111100010010000000000#180
4#999#011111111100010010001000000#1
4#1007#011011111000010010000001111#2
4#1007#011111111000010010000000000#78
4#1013#011011111100011010000000000#7
4#1013#011100011100010010001000000#2
4#1013#011111111100010010000000000#17
4#1019#011011111000010010000001111#34
4#1019#011111101000010010000000000#1
4#1019#011111111000010010000000000#352
4#1019#011111111000010010000001111#26
4#1030#011100000000000000000000000#100
4#1030#011111111100010010000000000#63
4#1030#011111111100010011000000000#235
4#1044#011011111000010010000001111#31
4#1044#011100011000010010000000000#2
4#1044#011111101000010010000000000#1
4#1044#011111111000010010000000000#392
4#1044#011111111000010010000001111#1
4#1060#011011111000010010000000000#7
4#1060#011011111000010010000001111#81
4#1060#011011111000011010000000000#2
4#1060#011111101000010010000000000#45
4#1060#011111111000010010000000000#855
4#1060#011111111000010010000001111#2
4#1066#011000001000010010000000000#2
4#1066#011000011000010010000000000#71
4#1066#011011101000010010000001111#8
4#1066#011011111000010010000001111#102
4#1066#011111101000010010000000000#194
4#1066#011111111000010010000000000#1707
4#1066#011111111000010010000001111#7
4#1086#011111111000010010000000000#125
4#1113#011111111100010010000000000#242
4#1114#011111111000010010000000000#42
4#1117#011000001000010010000000000#5
4#1117#011011101000010010000001111#4
4#1117#011011111000010010000001111#40
4#1117#011111101000010010000000000#50
4#1117#011111111000010010000000000#549
4#1117#011111111000010010000001111#2
4#1141#011111111100010011000000000#147
4#1172#011011111000010010000001111#1
4#1172#011111111000010010000000000#94
4#1172#011111111000010010000001111#1
4#1196#011011111000010010000001111#1
4#1196#011111111000010010000000000#645
4#1260#011000001000010010000000000#3
4#1260#011011101000010010000001111#2
4#1260#011011111000010010000001111#27
4#1260#011111101000010010000000000#50
4#1260#011111111000010010000000000#529
4#1260#011111111000010011000000000#28
4#1260#011111111011111010000000000#1
4#1264#011011111000010010000001111#3
4#1264#011111101000010010000000000#15
4#1264#011111111000010010000000000#103
4#1266#011011111000010010000001111#20
4#1266#011111111000010010000000000#369
4#1266#011111111000010010000001111#4
4#1295#011000011000010010000000000#1
4#1295#011011111000010010000001111#3
4#1295#011111111000010010000000000#329
4#1296#011000011000010010000000000#1
4#1296#011111101000010010000000000#224
4#1296#011111111000010010000000000#660
4#1308#011011101000010010000001111#3
4#1308#011111101000010010000000000#938
4#1308#011111111000010010000000000#464
4#1308#011111111011110010000000000#8
4#1369#011100001000000011000000000#9
4#1423#011011111000010010000001111#3
4#1423#011111111000010010000000000#67
4#1423#011111111000010010100001111#1
4#1424#011011111000010010000001111#27
4#1424#011111101000010010000000000#404
4#1424#011111111000010010000000000#841
4#1426#011111101000010010000000000#1
4#1426#011111111000010010000000000#547
4#1437#011111111000010010000000000#230
4#1437#111111111000010110000000000#1
4#1441#011011111000010010000001111#2
4#1441#011111101000010010000000000#215
4#1441#011111111000010010000000000#108
4#1450#011011111000010010000001111#3
4#1450#011011111000011010000000000#4
4#1450#011111111000010010000000000#292
4#1457#011111111000010010000000000#8
4#1467#011011111000010010000001111#4
4#1467#011111111000010010000000000#578
4#1470#011000011000010010000000000#1
4#1470#011111111000010010000000000#169
4#1495#011111101000010010000000000#190
4#1495#011111101011110010000000000#2
4#1495#011111111000010010000000000#935
4#1495#011111111011110010000000000#21
4#1499#011111111100010010000000000#18
4#1499#011111111100010011000000000#16
4#1526#011111111000010010000000000#7
4#1553#011111111000010010000000000#177
4#1553#011111111000010011000000000#149
4#1556#011111111000010010000000000#177
4#1556#011111111000010011000000000#79
4#1563#011011111000010010000001111#6
4#1563#011111101000010010000000000#330
4#1563#011111111000010010000000000#208
4#1563#011111111000010110000000000#3
4#1568#011111111000010010000000000#223
4#1599#011111111000010010000000000#24
4#1638#011111111000010010000000000#93
4#1692#011111101000010010000000000#6
4#1692#011111111000010010000000000#160
4#1693#011111111000010010000000000#9
4#1694#011011111100010011000001111#1
4#1694#011111111100010011000000000#175
4#1723#011011111000010010000001111#38
4#1723#011111111000010010000000000#647
4#1723#011111111000010010000001111#5
4#1726#011011111000010010000001111#46
4#1726#011011111000011010000000000#1
4#1726#011011111000011010000001111#1
4#1726#011111101000010010000000000#7
4#1726#011111111000010010000000000#970
4#1726#011111111000010011000000000#2
4#1769#011011111000010010000001111#6
4#1769#011111111000010010000000000#106
4#1769#011111111000010010000001111#3
4#1787#011111111000010010000000000#201
4#1821#011111101000010010000000000#6
4#1821#011111111000010010000000000#271
4#1843#011111111000010010000000000#44
4#1850#011111111100010010000000000#211
4#1851#011111111000010010000000000#173
4#1855#011111111000010010000000000#257
4#1867#011011111000010010000001111#1
4#1867#011111111000010010000000000#190
4#1868#011111111000010010000000000#379
4#1868#011111111000010011000000000#144
4#1869#011111111000010010000000000#83
4#1883#011111111100010010000000000#14
4#1884#011111101000010010000000000#2
4#1884#011111111000010010000000000#86
4#1903#011011111000010010000001111#24
4#1903#011111111000010010000000000#292
4#1936#011111111000010010000000000#35
4#1955#011000011000010010000000000#28
4#1955#011111111000010010000000000#290
4#1962#011111111000010010000000000#160
4#1988#011000011000010010000000000#1
4#1988#011011111000010010000001111#14
4#1988#011111111000010010000000000#146
4#2039#011111111000010010000000000#151
4#2084#011011111000010010000001111#7
4#2084#011111111000010010000000000#14
4#2096#011111111000010010000000000#149
4#2096#011111111000010011000000000#59
4#2100#011011111000010010000001111#1
4#2100#011111111000010010000000000#190
4#2100#111111111000010010000000000#1
4#2104#011111111000010010000000000#16
4#2106#011011111000010010000001111#1
4#2106#011111111000010010000000000#263
4#2107#011111111000010010000000000#40
4#2108#011111111000010010000000000#36
4#2109#011100001000000010000000010#10
4#2109#011111111000010010000000000#264
4#2123#011111111100010010000000000#24
4#2123#011111111100010011000000000#200
4#2159#011011111000011010000000000#7
4#2159#011111101000010010000000000#4
4#2159#011111111000010010000000000#3
4#2165#011011111100010010000001111#1
4#2165#011111111100010010000000000#10
4#2165#011111111100010011000000000#150
4#2168#011111111000010010000000000#24
4#2183#011111111000010010000000000#53
4#2230#011011111000010010000001111#1
4#2230#011111101000010010000000000#1
4#2230#011111111000010010000000000#236
4#2247#011111111000010010000000000#83
4#2248#011111111000010010000000000#14
4#2251#011011101000010010000001111#4
4#2251#011100000000000000000000000#1
4#2251#011111101000010010000000000#20
4#2258#011111101000010010000000000#82
4#2258#011111111000010010000000000#52
4#2298#011000011000010010000000000#1
4#2298#011000011000010010000001111#1
4#2298#011111111000010010000000000#26
4#2298#011111111000010010000001111#174
4#2302#011000011000010010000000000#6
4#2302#011011101000010010000001111#1
4#2302#011011111000010010000001111#11
4#2302#011111101000010010000000000#366
4#2302#011111111000010010000000000#410
4#2306#011011111000010010000000000#6
4#2306#011011111000010010000001111#1
4#2306#011011111000011010000000000#2
4#2306#011111101000010010000000000#1
4#2306#011111111000010010000000000#1019
4#2306#011111111000010011000000000#2
4#2306#011111111011110010000000000#6
4#2345#011000011000010010000000000#5
4#2368#011111111000010010000000000#95
4#2412#011011111000010010000000111#1
4#2412#011111111000010010000000000#121
4#2531#011111111100010010000000000#52
4#2534#011111111000010010000000000#140
4#2545#011111101000010010000000000#1
4#2545#011111111000010010000000000#162
4#2574#011111111000010010000000000#161
4#2577#011011101000010010000001111#9
4#2577#011011101000011010000000000#26
4#2577#011111101000010010000000000#85
4#2590#111000011000010010000000000#2
4#2590#111011111000010010000000000#3
4#2590#111011111000010010000001111#37
4#2590#111011111000011010000000000#2
4#2590#111111111000010010000000000#1678
4#2590#111111111000010010000001111#3
4#2601#011111111000010010000000000#55
4#2686#011111101000010010000000000#1
4#2686#011111111000010010000000000#6
4#2715#011011101000010010000000111#3
4#2715#011111101000010010000000000#30
4#2725#011111111000010010000000000#3
4#2750#011011111000010010000000000#1
4#2751#011011101000010010000001111#1
4#2751#011111101000010010000000000#13
4#2761#011011111000010010000000000#1
4#2761#011111111000010010000000000#344
4#2780#011111111000010010000000000#13
4#2819#011011101000010010000001111#5
4#2819#011011111000010010000001111#1
4#2819#011111101000010010000000000#22
4#2819#011111111000010010000000000#5
4#2849#011111111000010010000000000#7
4#2852#011011101000010010000001111#4
4#2852#011111101000010010000000000#9
4#2852#011111101000010010000001111#1
4#2906#011011111000010010000001111#2
4#2906#011111111000010010000000000#41
4#2970#011011111000010010000001111#4
4#2970#011111111000010010000000000#31
4#2975#011111101000010010000000000#1
4#2993#011011111000010010000001111#3
4#2993#011111111000010010000000000#57
4#3014#011011111000010010000000111#1
4#3015#011011111000010010000001111#1
4#3015#011111111000010010000000000#25
4#3070#011111101000010010000000000#2
4#3102#011011111000010010000001111#3
4#3102#011111101000010010000000000#209
4#3102#011111101011110010000000000#44
4#3102#011111111000010010000000000#391
4#3102#011111111000010011000000000#24
4#3102#011111111011110010000000000#25
4#3130#011111101000010010000000000#1
4#3174#011111111000010010000000000#4
4#3189#011111111000010010000000000#1
4#3299#011011111000010010000001111#17
4#3299#011111111000010010000000000#176
4#3303#011111111000010010000000000#7
4#3313#011111101000010010000000000#2
4#3315#011111111000010010000000000#7
4#3328#011111101000010010000000000#1
4#3346#011111111000010010000000000#10
4#3352#011111101000010010000000000#1
4#3352#011111111000010010000000000#6
4#3415#011111111000010010000000000#15
4#3431#011111101000010010000000000#1
4#3442#011111111000010010000000000#12
4#3458#011111111000010010000000000#8
4#3464#011111111000010010000000000#4
4#3466#011011101000010010000000111#1
4#3466#011111101000010010000000000#1452
4#3475#011111111000010010000000000#1
4#3485#011111101000010010000000000#6
4#3604#011111111000010010000000000#12
4#3623#011111111000010010000000000#21
4#3651#011111111000010010000000000#2
4#3658#011111111000010010000000000#1
4#3729#011111101000010010000000000#2
4#3729#011111111000010010000000000#67
4#3733#011111111000010010000000000#7
4#3735#011111111000010010000000000#44
4#3746#011111111000010010000000000#1
4#3770#111111111000010010000000000#1
4#3775#011111111000010010000000000#2
4#3840#011111111000010010000000000#5
4#3849#011111111000010010000000000#2
4#3866#011111111000010010000000000#9
4#3887#011111111000010010000000000#1
4#3915#011111111000010010000000000#13
4#3930#011111111000010010000000000#1
4#3948#011011111000010010000001111#1
4#3948#011111111000010010000000000#2
4#3964#011111111000010010000000000#1
4#4000#011111111100010010000000000#22
4#4029#011111111000010010000000000#1
4#4055#011111111000010010000000000#3
4#4057#011111111000010010000000000#2
4#4063#011111111000010010000000000#3
4#4066#011111111000010010000000000#1
4#4104#011111111000010010000000000#1
4#4106#011111111000010010000000000#1
4#4113#011111111000010010000000000#2
4#4126#011111111000010010000000000#17
4#4128#011111111000010010000000000#17
4#4140#011111111100010011000000000#15
4#4151#011111111000010010000000000#1
4#4156#011111111100010010000000000#1
4#4163#011111101000010010000000000#13
4#4179#011111111100010010000000000#31
4#4185#011111111000010010000000000#1
4#4190#111111111000010010000000000#1
4#4215#011111111000010010000000000#1
4#4268#011111111000010010000000000#9
4#4282#011111111000010010000000000#1
4#4290#011111111000010010000000000#1
4#4300#011111111000010010000000000#1
4#4313#011111111000010010000000000#1
5#7#011100001000000011000000010#1
5#7#111011111000010011000000000#8
5#7#111011111000010011000000111#2
5#7#111011111000010011000001111#22
5#7#111111111000010010000000000#71
5#7#111111111000010011000000000#702
5#25#011000001000000010000000000#29
5#25#011011111000000010000000111#3
5#25#011011111000010010000000000#8
5#25#011011111000010010000000111#78
5#25#011100001000000010000000000#3
5#25#011100001000000010000000010#1
5#25#011100001000000010000000101#4
5#25#011100001000000010000000111#1
5#25#011100001000000011000000010#36
5#25#011100011000000010000000000#12
5#25#011100011000000011000000111#2
5#25#011100011000010010000000000#18
5#25#011100011000010011000000000#25
5#25#011111111000000010000000000#39
5#25#011111111000000010000000111#51
5#25#011111111000000011000000111#2
5#25#011111111000010010000000000#2796
