ifd0_make#ifd0_model#ifds_ExifImageHeight#Count
1#1##48
4#45#0x[000006A5] / 1701#1
4#45#0x[000006B0] / 1712#4
4#45#0x[00000702] / 1794#1
4#45#0x[00000719] / 1817#1
4#45#0x[00000730] / 1840#110
4#45#0x[00000780] / 1920#240
4#45#0x[00000800] / 2048#1
4#45#0x[0000081C] / 2076#1
4#45#0x[00000880] / 2176#40
4#45#0x[000008E9] / 2281#1
4#45#0x[00000904] / 2308#1
4#45#0x[00000990] / 2448#1605
4#45#0x[00000A00] / 2560#1
4#45#0x[00000CC0] / 3264#77
4#45#0x[00000EFA] / 3834#1
4#45#2250#1
4#45#2397#1
4#45#2448#4
4#46#0x[000004E0] / 1248#7
4#46#0x[00000580] / 1408#1
4#46#0x[00000620] / 1568#112
4#46#0x[000006E8] / 1768#168
4#46#0x[00000780] / 1920#2
4#46#0x[000008B8] / 2232#434
4#46#0x[00000900] / 2304#12
4#46#0x[000009D8] / 2520#652
4#46#0x[00000A60] / 2656#1
4#46#0x[00000AB0] / 2736#458
4#46#0x[00000E40] / 3648#1
4#46#756#1
4#64#0x[000001E0] / 480#1
4#64#0x[00000300] / 768#1
4#64#0x[000004C0] / 1216#1
4#64#0x[00000600] / 1536#21
4#64#0x[000006C0] / 1728#1
4#64#0x[000006D7] / 1751#1
4#64#0x[00000780] / 1920#5
4#64#0x[0000079A] / 1946#1
4#64#0x[000008B5] / 2229#1
4#64#0x[00000900] / 2304#19
4#64#0x[00000980] / 2432#105
4#64#0x[00000AB0] / 2736#163
4#64#0x[00000B40] / 2880#1
4#64#0x[00000BCC] / 3020#1
4#64#0x[00000CA8] / 3240#814
4#64#0x[00001018] / 4120#1
4#64#0x[000010E0] / 4320#7
4#94#0x[000001E0] / 480#1
4#94#0x[00000384] / 900#1
4#94#0x[00000780] / 1920#1
4#94#0x[00000800] / 2048#1
4#94#0x[00000900] / 2304#1
4#94#0x[00000980] / 2432#15
4#94#0x[00000A86] / 2694#1
4#94#0x[00000B40] / 2880#155
4#94#0x[00000B9C] / 2972#1
4#94#0x[00000CA8] / 3240#568
4#94#0x[00000CC8] / 3272#1
4#103#0x[000001E0] / 480#3
4#103#0x[000002AA] / 682#1
4#103#0x[00000300] / 768#1
4#103#0x[000003C0] / 960#1
4#103#0x[000004B0] / 1200#11
4#103#0x[00000550] / 1360#149
4#103#0x[00000600] / 1536#5
4#103#0x[00000750] / 1872#196
4#103#0x[00000780] / 1920#58
4#103#0x[00000860] / 2144#197
4#103#0x[00000900] / 2304#2147
4#103#0x[00000C00] / 3072#108
4#103#0x[00000C90] / 3216#1
4#103#0x[00000D00] / 3328#3
4#103#1123#2
4#103#2304#1
4#103#814#1
4#107#0x[00000BB8] / 3000#63
4#109#0x[00000CA8] / 3240#277
4#131#0x[0000025E] / 606#13
4#131#0x[00000280] / 640#2
4#131#0x[0000028A] / 650#2
4#131#0x[00000328] / 808#1
4#131#0x[000003C0] / 960#1
4#131#0x[00000438] / 1080#3
4#131#0x[000004B0] / 1200#24
4#131#0x[00000550] / 1360#1
4#131#0x[00000600] / 1536#363
4#131#0x[00000630] / 1584#22
4#131#0x[00000640] / 1600#1
4#131#0x[00000758] / 1880#2
4#131#0x[00000800] / 2048#28
4#131#0x[00000840] / 2112#914
4#131#0x[00000B00] / 2816#44
4#131#1251#1
4#131#1440#1
4#131#438#1
4#131#551#1
4#131#586#1
4#131#675#1
4#131#676#1
4#131#750#1
4#131#854#1
4#141#0x[00000207] / 519#1
4#141#0x[0000024B] / 587#1
4#141#0x[00000251] / 593#1
4#141#0x[000005A0] / 1440#1
4#141#0x[00000600] / 1536#7
4#141#0x[00000630] / 1584#12
4#141#0x[00000758] / 1880#6
4#141#0x[00000840] / 2112#2
4#141#0x[000008C8] / 2248#26
4#141#0x[000009DC] / 2524#1
4#141#0x[00000A70] / 2672#4
4#141#0x[00000BB8] / 3000#367
4#141#0x[00000FA0] / 4000#3
4#175#0x[0000023D] / 573#1
4#175#0x[0000024A] / 586#1
4#175#0x[00000258] / 600#6
4#175#0x[0000028C] / 652#1
4#175#0x[000002D1] / 721#1
4#175#0x[00000336] / 822#1
4#175#0x[00000344] / 836#1
4#175#0x[0000034C] / 844#1
4#175#0x[0000034F] / 847#1
4#175#0x[000003C0] / 960#1
4#175#0x[000003CA] / 970#1
4#175#0x[0000043A] / 1082#1
4#175#0x[000004B0] / 1200#151
4#175#0x[00000550] / 1360#23
4#175#0x[00000600] / 1536#41
4#175#0x[00000640] / 1600#1
4#175#0x[000006BE] / 1726#1
4#175#0x[000006C0] / 1728#1
4#175#0x[00000708] / 1800#5
4#175#0x[00000780] / 1920#78
4#175#0x[000007E0] / 2016#275
4#175#0x[00000800] / 2048#5
4#175#0x[00000870] / 2160#236
4#175#0x[000008B2] / 2226#1
4#175#0x[00000960] / 2400#15
4#175#0x[00000990] / 2448#247
4#175#0x[00000A6B] / 2667#1
4#175#0x[00000AB0] / 2736#676
4#175#0x[00000C00] / 3072#4
4#175#0x[00000CB0] / 3248#14
4#175#0x[00000CC0] / 3264#41
4#175#0x[00000E00] / 3584#2
4#175#0x[00000E10] / 3600#3
4#175#0x[00000E40] / 3648#23
4#187#0x[00000D80] / 3456#78
4#188#0x[00000600] / 1536#13
4#188#0x[00000780] / 1920#6
4#188#0x[000008C8] / 2248#18
4#188#0x[00000990] / 2448#3
4#188#0x[00000BB8] / 3000#192
4#188#0x[00000FA0] / 4000#5
4#203#0x[000003C0] / 960#3
4#203#0x[000004B0] / 1200#10
4#203#0x[00000500] / 1280#1
4#203#0x[00000600] / 1536#50
4#203#0x[00000640] / 1600#2
4#203#0x[00000800] / 2048#10
4#227#0x[00000168] / 360#8
4#227#0x[000001A8] / 424#7
4#227#0x[000001E0] / 480#5
4#227#0x[000004B0] / 1200#4
4#227#0x[00000600] / 1536#2
4#227#0x[000006D3] / 1747#1
4#227#0x[00000780] / 1920#29
4#227#0x[00000880] / 2176#3
4#227#0x[000008C8] / 2248#16
4#227#0x[00000990] / 2448#37
4#227#0x[00000A00] / 2560#5
4#227#0x[00000A70] / 2672#117
4#227#0x[00000A8F] / 2703#1
4#227#0x[00000BB8] / 3000#866
4#227#0x[00000FA0] / 4000#6
4#227#1183#1
4#227#1984#1
4#227#1990#1
4#227#2208#1
4#227#2649#1
4#253#0x[000004E6] / 1254#20
4#253#0x[00000780] / 1920#6
4#253#0x[000008C8] / 2248#1
4#253#0x[00000BB8] / 3000#279
4#261#0x[00000A20] / 2592#19
4#266#0x[000003BC] / 956#1
4#266#0x[000003E8] / 1000#1
4#266#0x[000003F6] / 1014#1
4#266#0x[00000500] / 1280#1
4#266#0x[00000550] / 1360#1
4#266#0x[00000600] / 1536#308
4#266#0x[00000630] / 1584#4
4#266#0x[0000075E] / 1886#1
4#266#0x[00000800] / 2048#2
4#266#0x[00000840] / 2112#299
4#266#0x[00000B00] / 2816#99
4#267#0x[000001DB] / 475#1
4#267#0x[000001E0] / 480#2
4#267#0x[00000258] / 600#1
4#267#0x[00000438] / 1080#27
4#267#0x[000004B0] / 1200#82
4#267#0x[000006C0] / 1728#305
4#268#0x[00000000] / 0#12
4#268#0x[00000780] / 1920#140
4#268#0x[00000AC0] / 2752#2
4#268#0x[00000E58] / 3672#858
4#268#0x[00001320] / 4896#2
4#268#3672#2
4#269#0x[000001E0] / 480#1
4#269#0x[00000438] / 1080#19
4#269#0x[00000600] / 1536#6
4#269#0x[00000620] / 1568#4
4#269#0x[00000771] / 1905#1
4#269#0x[00000780] / 1920#261
4#269#0x[000008B8] / 2232#40
4#269#0x[00000900] / 2304#161
4#269#0x[000009D8] / 2520#224
4#269#0x[00000AB0] / 2736#2012
4#269#0x[00000E40] / 3648#30
4#269#2512#1
4#269#2529#1
4#269#2553#1
4#269#2736#3
4#269#3648#1
4#309#0x[000001CD] / 461#1
4#309#0x[000003B1] / 945#1
4#309#0x[00000438] / 1080#159
4#309#0x[000004B0] / 1200#6
4#309#0x[00000550] / 1360#344
4#309#0x[00000593] / 1427#1
4#309#0x[000005A0] / 1440#1
4#309#0x[000005E0] / 1504#2
4#309#0x[00000600] / 1536#23
4#309#0x[00000630] / 1584#414
4#309#0x[00000680] / 1664#1
4#309#0x[000006C9] / 1737#1
4#309#0x[00000758] / 1880#745
4#309#0x[00000780] / 1920#3
4#309#0x[00000840] / 2112#273
4#309#0x[000008C8] / 2248#7
4#309#0x[00000A70] / 2672#1128
4#309#0x[00000B00] / 2816#11
4#309#0x[00000BB0] / 2992#5
4#309#0x[00000BB8] / 3000#850
4#309#0x[00000FA0] / 4000#9
4#309#3000#17
4#309#4000#37
4#310#0x[00000001] / 1#19
4#310#0x[000001E0] / 480#3
4#310#0x[00000300] / 768#1
4#310#0x[0000041D] / 1053#1
4#310#0x[000004B0] / 1200#1
4#310#0x[00000550] / 1360#3
4#310#0x[00000600] / 1536#79
4#310#0x[00000754] / 1876#7
4#310#0x[00000780] / 1920#457
4#310#0x[000007D0] / 2000#22
4#310#0x[00000807] / 2055#1
4#310#0x[0000080E] / 2062#1
4#310#0x[00000875] / 2165#6
4#310#0x[0000088A] / 2186#1
4#310#0x[000008A1] / 2209#1
4#310#0x[000008CA] / 2250#5
4#310#0x[000008D8] / 2264#1
4#310#0x[000008E6] / 2278#1
4#310#0x[000008F5] / 2293#1
4#310#0x[00000980] / 2432#344
4#310#0x[00000990] / 2448#95
4#310#0x[000009C5] / 2501#1
4#310#0x[000009C8] / 2504#1
4#310#0x[00000A00] / 2560#36
4#310#0x[00000A06] / 2566#1
4#310#0x[00000A1D] / 2589#1
4#310#0x[00000A25] / 2597#1
4#310#0x[00000A2C] / 2604#1
4#310#0x[00000A34] / 2612#1
4#310#0x[00000A46] / 2630#1
4#310#0x[00000A57] / 2647#1
4#310#0x[00000A5B] / 2651#1
4#310#0x[00000A6A] / 2666#1
4#310#0x[00000A7E] / 2686#1
4#310#0x[00000AC6] / 2758#1
4#310#0x[00000AD2] / 2770#1
4#310#0x[00000AD6] / 2774#1
4#310#0x[00000AE0] / 2784#64
4#310#0x[00000AE2] / 2786#1
4#310#0x[00000AF1] / 2801#1
4#310#0x[00000B0A] / 2826#1
4#310#0x[00000B1B] / 2843#1
4#310#0x[00000B2F] / 2863#2
4#310#0x[00000B47] / 2887#3
4#310#0x[00000B72] / 2930#1
4#310#0x[00000B8B] / 2955#1
4#310#0x[00000B8E] / 2958#2
4#310#0x[00000B96] / 2966#3
4#310#0x[00000BA1] / 2977#1
4#310#0x[00000BA4] / 2980#1
4#310#0x[00000BA5] / 2981#2
4#310#0x[00000BAA] / 2986#1
4#310#0x[00000BAD] / 2989#1
4#310#0x[00000BB5] / 2997#1
4#310#0x[00000BB8] / 3000#3379
4#310#0x[00000CC0] / 3264#4
4#310#0x[00000D04] / 3332#3
4#310#0x[00000FA0] / 4000#33
4#310#0x[000010E0] / 4320#2
4#310#2432#17
4#310#3000#45
4#310#4000#8
4#327#0x[0000031C] / 796#1
4#327#0x[000003AB] / 939#1
4#327#0x[000003C0] / 960#1
4#327#0x[000004B0] / 1200#3
4#327#0x[000004CB] / 1227#1
4#327#0x[0000059D] / 1437#1
4#327#0x[00000600] / 1536#5
4#327#0x[00000612] / 1554#1
4#327#0x[00000640] / 1600#1
4#327#0x[000006B0] / 1712#64
4#327#0x[00000746] / 1862#1
4#327#0x[0000075F] / 1887#1
4#327#0x[00000780] / 1920#196
4#327#0x[00000A00] / 2560#11
4#328#0x[000005A0] / 1440#81
4#328#0x[00000640] / 1600#1
4#328#0x[00000780] / 1920#4
4#334#0x[00000780] / 1920#129
4#334#0x[00000AB0] / 2736#29
4#334#0x[00000B40] / 2880#2
4#334#0x[00000CA8] / 3240#585
4#334#0x[000010E0] / 4320#1
4#334#2037#1
4#376#0x[000001A9] / 425#1
4#376#0x[00000240] / 576#1
4#376#0x[00000280] / 640#1
4#376#0x[000003C0] / 960#1
4#376#0x[000003F4] / 1012#1
4#376#0x[000004B0] / 1200#28
4#376#0x[00000500] / 1280#1
4#376#0x[00000550] / 1360#4
4#376#0x[00000600] / 1536#51
4#376#0x[000006C0] / 1728#31
4#376#0x[00000780] / 1920#4
4#376#0x[00000800] / 2048#291
4#376#0x[00000900] / 2304#428
4#376#0x[00000C00] / 3072#28
4#387#0x[000006E8] / 1768#3
4#387#0x[000008B8] / 2232#356
4#387#0x[000009D8] / 2520#70
4#387#0x[00000AB0] / 2736#5
4#399#0x[00000A20] / 2592#1
4#399#0x[00000C00] / 3072#1
4#400#0x[000002D0] / 720#1
4#400#0x[000004CE] / 1230#1
4#400#0x[000005B3] / 1459#1
4#400#0x[00000600] / 1536#1
4#400#0x[00000780] / 1920#7
4#400#0x[00000980] / 2432#13
4#400#0x[00000990] / 2448#150
4#400#0x[00000AE0] / 2784#307
4#400#0x[00000BB8] / 3000#330
4#400#1200#1
4#400#1903#1
4#400#2002#1
4#400#2181#1
4#400#2208#1
4#400#2429#1
4#400#2432#7
4#400#4247#1
4#400#4320#2
4#400#900#1
4#400#975#1
4#407#0x[00000A20] / 2592#158
4#407#0x[00000C00] / 3072#6
4#407#0x[00000D80] / 3456#63
4#407#3456#1
4#428#0x[00000550] / 1360#1
4#428#0x[000008C8] / 2248#72
4#428#0x[00000BB8] / 3000#19
4#428#0x[00000FA0] / 4000#9
4#429#0x[000001E0] / 480#7
4#429#0x[000003C0] / 960#4
4#429#0x[000004B0] / 1200#2
