ifd0_make#ifd0_model#ifd1_unknown#Count
4#3014#5#1
4#3015#1#26
4#3070#4#2
4#3102#1#696
4#3130#4#1
4#3174#1#4
4#3189#1#1
4#3299#1#193
4#3303#1#7
4#3313#4#2
4#3315#0#7
4#3328#1#1
4#3346#1#10
4#3352#1#7
4#3415#1#15
4#3431#4#1
4#3442#0#1
4#3442#1#11
4#3458#1#8
4#3464#1#4
4#3466#4#1453
4#3475#0#1
4#3485#1#6
4#3604#1#12
4#3623#1#21
4#3651#1#2
4#3658#1#1
4#3729#1#69
4#3733#1#7
4#3735#1#44
4#3746#1#1
4#3770#0#1
4#3775#1#2
4#3840#1#5
4#3849#1#2
4#3866#1#9
4#3887#1#1
4#3915#1#13
4#3930#1#1
4#3948#1#3
4#3964#1#1
4#4000#1#22
4#4029#0#1
4#4055#1#3
4#4057#1#2
4#4063#1#3
4#4066#1#1
4#4104#5#1
4#4106#1#1
4#4113#1#2
4#4126#1#17
4#4128#1#17
4#4140#1#15
4#4151#1#1
4#4156#1#1
4#4163#0#13
4#4179#1#31
4#4185#1#1
4#4190#0#1
4#4215#1#1
4#4268#1#9
4#4282#1#1
4#4290#1#1
4#4300#1#1
4#4313#0#1
5#7#0#9
5#7#1#797
5#25#0#241
5#25#1#2987
5#26#0#222
5#26#1#1636
5#38#1#3
5#39#1#348
5#59#0#1
5#59#1#24
5#77#0#25
5#77#1#354
5#91#1#20
5#105#1#25
5#112#0#2263
5#134#0#20
5#134#1#366
5#135#1#186
5#155#0#51
5#160#0#2
5#160#1#354
5#178#1#72
5#216#0#109
5#216#1#1714
5#221#0#67
5#221#1#739
5#223#0#55
5#223#1#302
5#225#0#9
5#225#1#59
5#256#0#28
5#256#1#26
5#270#0#376
5#270#1#2582
5#273#0#6
5#273#1#718
5#301#0#22
5#301#1#401
5#302#0#179
5#302#1#551
5#311#1#43
5#317#0#84
5#317#1#7481
5#317#2#56
5#344#1#6
5#345#0#1
5#345#1#24
5#346#0#66
5#347#0#1
5#347#1#55
5#348#0#176
5#353#1#181
5#377#0#2
5#377#1#200
5#388#0#1
5#388#1#46
5#403#0#45
5#403#1#1
5#443#1#6
5#466#0#1
5#466#1#166
5#509#0#1
5#509#1#6
5#511#0#13
5#511#1#257
5#541#0#39
5#541#1#279
5#593#0#44
5#603#0#1
5#603#1#299
5#623#0#341
5#648#0#254
5#653#0#373
5#670#0#118
5#670#2#32
5#671#0#162
5#671#1#735
5#672#0#36
5#672#1#46
5#673#1#142
5#673#2#8
5#701#0#8
5#701#1#39
5#703#0#18
5#703#1#840
5#740#0#1
5#740#1#183
5#744#1#2
5#746#1#71
5#747#0#1013
5#787#1#66
5#866#1#96
5#887#0#21
5#887#1#918
5#954#0#2
5#963#1#58
5#967#0#1
5#967#1#702
5#972#1#8
5#980#0#1
5#980#1#34
5#981#1#9
5#1018#0#13
5#1018#1#332
5#1064#1#4
5#1173#0#191
5#1180#0#17
5#1181#0#5
5#1181#1#281
5#1245#0#13
5#1267#0#51
5#1309#0#22
5#1371#0#14
5#1372#1#6
5#1373#1#6
5#1456#1#8
5#1492#1#43
5#1511#0#187
5#1511#1#25
5#1512#0#78
5#1552#1#27
5#1576#1#9
5#1578#1#111
5#1584#1#161
5#1604#0#11
5#1604#1#168
5#1606#0#81
5#1615#0#3
5#1615#1#15
5#1645#0#37
5#1649#1#11
5#1650#1#200
5#1674#0#23
5#1674#1#138
5#1731#0#4
5#1731#1#5
5#1741#0#17
5#1743#0#1
5#1743#1#16
5#1749#0#22
5#1754#1#16
5#1761#0#26
5#1761#1#275
5#1773#0#6
5#1791#1#38
5#1792#0#3
5#1792#1#368
5#1793#0#52
5#1798#0#230
5#1798#1#488
5#1812#0#4
5#1812#1#27
5#1826#0#15
5#1841#0#8
5#1842#0#36
5#1848#1#7
5#1871#1#127
5#1879#0#1
5#1885#0#1
5#1885#1#49
5#1890#0#7
5#1920#0#39
5#1929#1#97
5#1956#0#13
5#1956#1#37
5#1969#1#64
5#1970#0#221
5#1971#0#120
5#1972#1#12
5#1973#1#151
5#1974#1#53
5#1975#0#37
5#1975#1#32
5#1976#0#11
5#1977#1#21
5#1978#1#55
5#1979#0#75
5#1980#0#2
5#1981#1#77
5#1999#0#4
5#2006#1#30
5#2017#0#6
5#2019#0#39
5#2044#0#47
5#2044#1#471
5#2045#0#11
5#2045#1#289
5#2050#0#29
5#2056#0#559
5#2073#1#6
5#2082#1#8
5#2085#0#2
5#2085#1#28
5#2091#1#216
5#2094#1#151
5#2105#0#236
5#2127#1#64
5#2140#0#3
5#2140#1#43
5#2154#0#150
5#2155#0#24
5#2182#0#6
5#2182#1#3
5#2210#1#18
5#2234#1#96
5#2261#0#176
5#2261#1#231
5#2267#0#50
5#2267#1#49
5#2273#1#15
5#2284#0#1
5#2284#1#264
5#2288#1#8
5#2319#0#17
5#2337#1#30
5#2342#0#4
5#2356#0#152
5#2367#0#1
5#2367#1#890
5#2373#0#130
5#2373#1#75
5#2390#0#7
5#2390#1#34
5#2393#0#6
5#2393#1#320
5#2396#1#16
5#2415#0#1
5#2415#1#107
5#2421#0#1
5#2421#1#71
5#2424#1#19
5#2434#1#77
5#2455#1#151
5#2483#1#152
5#2494#1#150
5#2496#1#83
5#2500#0#112
5#2502#1#79
5#2503#1#5
5#2505#0#105
5#2512#1#9
5#2520#0#36
5#2520#1#93
5#2521#0#20
5#2524#5#11
5#2535#1#29
5#2543#1#150
5#2550#0#4
5#2550#1#1
5#2554#1#126
5#2555#1#36
5#2563#1#7
5#2564#1#30
5#2707#0#1
5#2707#1#27
5#2836#1#42
5#2905#0#3
5#2905#1#9
5#3048#1#4
5#3242#1#102
5#3284#0#34
5#3284#1#261
5#3331#1#6
5#3337#1#43
5#3341#1#150
5#3345#1#7
5#3349#1#9
5#3369#1#1
5#3381#1#26
5#3384#1#30
5#3388#1#4
5#3411#1#22
5#3412#0#1
5#3425#1#23
5#3426#1#8
5#3436#1#2
5#3449#1#151
5#3462#1#3
5#3470#1#1
5#3473#1#1
5#3479#0#4
5#3483#0#1
5#3483#1#41
5#3495#1#65
5#3502#1#15
5#3518#0#1
5#3525#1#173
5#3526#1#10
5#3528#0#1
5#3529#1#152
5#3535#1#2
5#3536#1#11
5#3550#1#1
5#3553#1#13
5#3559#1#2
5#3565#1#9
5#3580#1#1
5#3581#1#1
5#3595#1#9
5#3597#1#3
5#3603#1#2
5#3611#0#2
5#3615#1#18
5#3627#1#7
5#3629#1#25
5#3630#1#1
5#3631#1#16
5#3639#1#37
5#3653#1#1
5#3654#0#4
5#3660#1#3
5#3665#1#4
5#3672#1#299
5#3673#1#20
5#3682#0#1
5#3684#0#1
5#3686#1#20
5#3740#1#1
5#3745#0#1
5#3745#1#35
5#3747#0#1
5#3749#0#1
5#3756#1#4
5#3762#1#4
5#3769#1#8
5#3771#1#7
5#3777#1#6
5#3779#0#1
5#3779#1#2
5#3782#1#2
5#3792#1#35
5#3795#0#3
5#3798#1#1
5#3809#1#3
5#3818#1#1
5#3827#1#1
5#3829#0#1
5#3834#0#2
5#3836#0#20
5#3838#1#2
5#3839#1#1
5#3841#1#7
5#3844#1#1
5#3846#0#1
5#3847#0#1
5#3855#1#3
5#3857#0#1
5#3859#0#4
5#3873#1#1
5#3874#0#1
5#3877#0#8
5#3877#1#204
5#3882#1#2
5#3889#1#2
5#3897#1#5
5#3898#0#1
5#3900#0#51
5#3902#1#1
5#3905#1#1
5#3910#1#16
5#3912#0#1
5#3922#0#1
5#3922#1#42
5#3928#0#3
5#3935#0#3
5#3936#1#1
5#3940#1#7
5#3946#1#1
5#3957#0#1
5#3966#0#8
5#3980#1#13
5#3984#1#12
5#3986#0#1
5#3987#0#8
5#3987#1#78
5#4003#1#2
5#4006#0#2
5#4006#1#10
5#4012#1#2
5#4015#1#8
5#4016#1#4
5#4019#0#2
5#4030#1#4
5#4031#0#1
5#4032#1#2
5#4033#0#21
5#4035#1#2
5#4041#1#1
5#4043#1#1
5#4044#0#19
5#4047#1#1
5#4049#1#1
5#4052#1#2
5#4053#1#3
5#4068#0#5
5#4068#1#7
5#4071#1#5
5#4073#1#8
5#4080#1#5
5#4082#0#16
5#4085#1#1
5#4086#1#1
5#4089#1#5
5#4090#1#1
5#4092#0#5
5#4096#1#1
5#4097#1#11
5#4099#1#1
5#4101#0#2
5#4102#0#7
5#4102#1#79
5#4108#0#41
5#4109#1#5
5#4131#0#1
5#4133#1#8
5#4134#0#2
5#4135#1#19
5#4141#1#1
5#4143#1#1
5#4144#0#1
5#4146#1#1
5#4161#1#1
5#4164#1#1
5#4165#0#5
5#4165#1#3
5#4168#0#3
5#4183#1#1
5#4191#1#25
5#4192#1#1
5#4195#1#5
5#4198#1#2
5#4199#1#3
5#4210#0#1
5#4210#1#1
5#4213#1#21
5#4220#1#4
5#4221#0#2
5#4241#1#7
5#4248#1#3
5#4250#0#1
5#4251#1#1
5#4258#1#2
5#4263#1#1
5#4266#1#1
5#4269#1#1
5#4271#1#2
5#4281#1#1
5#4283#1#94
5#4284#0#1
5#4286#1#1
5#4291#0#1
5#4295#1#1
5#4299#0#1
5#4304#0#1
5#4309#0#1
5#4310#0#1
5#4311#1#1
5#4317#0#2
6#8#0#12717
6#12#0#2264
6#14#0#7021
6#16#0#4163
6#81#0#6458
6#85#0#2819
6#140#0#5948
6#145#0#3493
6#157#0#5817
6#162#0#8601
6#162#1#36
6#164#0#2306
6#170#0#13510
6#170#2#17
6#291#0#4753
6#298#0#5886
6#315#0#6486
6#415#0#2049
6#434#0#143
6#439#0#5685
6#628#0#1
6#630#0#53
6#638#0#10
6#788#0#860
6#891#0#1536
6#1107#0#682
6#1192#0#982
6#1233#0#1303
6#1621#0#551
6#1760#0#15
6#1775#0#95
6#1878#0#38
6#2241#0#244
6#2383#0#30
6#2410#0#46
6#2522#0#27
6#2575#0#10
6#2576#0#22
6#3717#0#237
6#4045#0#6
7#9#0#243
7#9#1#16
7#9#3#116
7#9#4#5800
7#9#10#49
7#27#0#1
7#27#1#18
7#27#4#749
7#28#3#191
7#47#0#3
7#47#4#141
7#48#0#7
7#48#4#507
7#49#0#117
7#49#4#2221
7#60#0#5
7#60#4#1327
7#65#5#150
7#66#3#16
7#66#4#1
7#66#6#536
7#75#0#104
7#75#4#2566
7#75#10#2
7#76#0#3
7#76#4#3361
7#80#0#46
7#80#1#2352
7#86#0#2
7#86#6#2223
7#90#6#614
7#92#0#10
7#92#4#869
7#93#6#294
7#104#0#10
7#104#4#1935
7#104#10#1
7#113#0#52
7#113#1#1
7#113#4#1265
7#114#0#14
7#114#5#2220
7#119#0#16
7#123#0#28
7#123#1#1499
7#136#0#73
7#136#4#3101
7#143#0#1
7#143#4#453
7#161#0#19
7#161#4#3449
7#181#0#121
7#181#3#1
7#181#4#2208
7#210#0#12
7#210#4#884
7#212#0#451
7#212#2#38
7#212#6#2031
7#220#0#35
7#220#1#8
7#220#4#2045
7#228#0#334
7#228#1#10
7#228#2#5
7#228#3#2
7#228#6#4665
7#229#6#575
7#238#0#27
7#238#4#2178
7#239#6#109
7#257#1#9
7#257#4#773
7#259#1#350
7#263#0#4
7#263#4#1049
7#274#0#151
7#274#1#1
7#274#4#3440
7#275#4#508
7#276#0#314
7#276#4#1566
7#282#0#2
7#282#4#500
7#303#0#215
7#303#3#19
7#303#4#1852
7#306#2#35
7#306#6#703
7#318#0#1
7#318#4#2154
7#319#1#753
7#329#0#13
7#329#2#11
7#329#4#1386
7#330#0#40
7#330#1#1
7#330#4#1957
7#331#0#1
7#331#4#1497
7#332#2#7
7#332#6#206
7#337#4#14
7#338#0#50
7#338#1#2490
7#339#0#11
7#339#1#5685
7#350#0#19
7#350#3#7
7#350#4#2202
7#389#0#26
7#389#1#207
7#392#5#13
7#395#4#2235
7#406#0#7
7#406#4#792
7#409#1#840
7#417#6#4
7#418#0#16
7#418#1#125
7#418#4#3288
7#418#10#1
7#432#0#28
7#432#1#4
7#432#3#26
7#432#6#1277
7#444#6#677
7#456#4#890
7#457#0#276
7#457#4#1859
7#463#0#3
7#463#4#525
7#472#6#321
7#477#5#171
7#490#0#82
7#490#6#398
7#491#0#14
7#491#4#486
7#510#6#334
7#524#6#84
7#529#0#29
7#529#4#1853
7#540#4#113
7#563#0#23
7#563#4#633
7#569#0#1
7#569#4#331
7#570#0#4
7#570#4#1473
7#573#4#321
7#588#0#15
7#588#4#1341
7#613#0#12
7#613#1#2265
7#616#1#1
7#616#4#458
7#618#6#565
7#640#0#6
7#640#4#422
7#640#10#1
7#641#0#36
7#641#4#1648
7#641#10#1
7#649#0#7
7#649#4#228
7#654#4#30
7#664#0#1
7#664#4#312
7#674#2#3
7#674#6#189
7#675#0#57
7#675#2#52
7#675#4#1213
7#676#2#38
7#676#6#509
7#677#6#154
7#683#0#5
7#683#1#750
7#684#6#304
7#729#0#1
7#729#1#1
7#729#4#1567
7#730#0#5
7#730#3#2
7#730#4#496
7#730#10#8
7#731#4#150
7#732#5#512
7#733#1#62
7#733#4#994
7#734#4#1266
7#735#4#1118
7#736#0#23
7#736#1#2640
7#737#0#3
7#737#1#1179
7#738#0#1
7#738#1#139
7#742#0#192
7#742#6#3838
7#743#6#151
7#750#0#9
7#750#6#988
7#752#0#101
7#752#6#1082
7#760#0#41
7#760#4#831
7#781#0#1
7#781#4#137
7#781#6#44
7#782#4#351
7#786#0#8
7#786#5#2914
7#809#4#1242
7#815#4#911
7#816#0#19
7#816#4#772
7#826#0#22
7#826#4#85
7#846#0#1
7#846#4#328
7#847#0#1
7#847#4#70
7#860#0#5
7#860#4#997
7#863#5#564
7#873#0#5
7#873#4#1231
7#888#0#8
7#888#4#1604
7#903#0#8
7#903#4#2683
7#905#0#23
7#905#4#597
7#914#0#1
7#914#4#1311
7#914#10#15
7#915#0#164
7#915#1#1780
7#929#0#135
7#929#4#2096
7#937#0#67
7#937#1#7
7#937#4#1820
7#941#0#1
7#941#4#1284
7#941#10#4
7#957#0#2
7#957#4#807
7#957#10#2
7#958#2#1
7#958#5#1054
7#959#0#239
7#959#4#1293
7#960#0#2
7#960#4#340
7#965#4#1477
7#978#0#98
7#978#4#1038
7#994#5#25
7#1003#1#27
7#1009#4#103
7#1014#4#912
7#1045#0#3
7#1045#6#1500
7#1050#1#8
7#1050#4#721
7#1067#0#43
7#1067#4#1606
7#1069#4#325
7#1073#0#4
7#1073#4#471
7#1075#0#21
7#1075#4#1437
7#1081#4#39
7#1106#0#236
7#1106#1#980
7#1145#1#221
7#1150#0#11
7#1150#4#359
7#1165#4#190
7#1174#0#72
7#1174#4#1816
7#1177#0#21
7#1177#4#354
7#1183#5#48
7#1184#1#68
7#1187#0#1
7#1187#4#1381
7#1188#0#5
7#1188#6#1175
7#1215#0#1
7#1215#4#597
7#1216#0#96
7#1216#6#928
7#1219#5#96
7#1229#0#1
7#1229#1#352
7#1230#1#6
7#1231#0#5
7#1231#4#602
7#1244#5#13
7#1292#4#49
7#1298#0#28
7#1298#5#438
7#1304#4#314
7#1380#1#1
7#1382#1#1
7#1383#1#1
7#1385#0#3
7#1385#1#7
7#1386#1#9
7#1387#0#1
7#1387#1#20
7#1388#1#120
7#1389#0#33
7#1390#0#18
7#1391#1#147
7#1392#1#111
7#1393#6#142
7#1412#0#150
7#1412#1#323
7#1434#4#323
7#1461#3#12
7#1461#6#3204
7#1471#0#15
7#1471#6#1102
7#1475#1#78
7#1477#0#1
7#1477#4#223
7#1491#0#1
7#1491#6#1571
7#1502#0#396
7#1502#4#348
7#1506#6#7
7#1507#5#9
7#1508#1#14
7#1509#0#70
7#1514#4#434
7#1517#0#4
7#1517#6#2471
7#1529#0#94
7#1529#3#6
7#1529#6#2673
7#1540#5#92
7#1541#1#120
7#1542#0#1
7#1542#1#1267
7#1544#6#34
7#1546#0#4
7#1546#4#3101
7#1546#10#2
7#1597#0#1
7#1597#4#135
7#1597#10#1
7#1623#0#3
7#1623#4#125
7#1633#0#1
7#1633#4#475
7#1639#4#98
7#1639#6#2
7#1651#0#1
7#1651#6#215
7#1652#5#54
7#1653#4#227
7#1658#4#214
7#1664#6#56
7#1670#5#68
7#1675#1#5
7#1677#0#4
7#1677#1#5
7#1677#4#455
7#1685#6#20
7#1686#6#76
7#1699#0#3
7#1699#6#1407
7#1706#5#84
7#1707#5#40
7#1714#3#14
7#1714#4#402
7#1724#4#221
7#1766#4#485
7#1780#4#471
7#1780#10#1
7#1800#4#11
7#1802#4#171
7#1813#5#32
7#1827#4#83
7#1834#0#2
7#1834#4#446
7#1853#4#170
7#1872#4#11
7#1876#4#4
7#1877#6#51
7#1886#0#6
7#1886#1#357
7#1892#4#890
7#1900#5#195
7#1919#4#122
7#1943#0#2
7#1943#1#15
7#1949#4#16
7#1950#5#40
7#1995#0#2
7#1995#4#99
7#1995#10#1
7#2010#0#1
7#2010#6#237
7#2011#4#183
7#2016#0#5
7#2016#1#96
7#2033#1#173
7#2037#6#150
7#2074#0#1
7#2074#1#1546
7#2095#0#32
7#2129#4#97
7#2136#6#184
7#2179#4#73
7#2195#4#151
7#2198#6#53
7#2199#6#37
7#2203#4#43
7#2212#4#106
7#2225#5#9
7#2243#0#10
7#2243#1#57
7#2244#6#65
7#2268#1#164
7#2274#1#14
7#2275#5#363
7#2276#1#344
7#2286#1#150
7#2286#4#403
7#2293#4#118
7#2300#6#98
7#2317#0#5
7#2317#4#66
7#2332#5#10
7#2338#1#384
7#2374#4#24
7#2387#4#70
7#2399#4#161
7#2400#4#158
7#2420#4#468
7#2425#0#20
7#2430#4#150
7#2462#5#57
7#2464#4#5
7#2489#6#150
7#2498#4#5
7#2507#4#150
7#2536#0#1
7#2536#4#64
7#2537#5#17
7#2542#5#183
7#2544#4#17
7#2549#5#35
7#2551#0#192
7#2551#1#579
7#2557#4#150
7#2599#4#17
7#2619#4#27
7#2634#4#63
7#2634#6#2
7#2652#4#1
7#2659#4#8
7#2709#4#5
7#2731#4#10
7#2738#1#12
7#2740#4#1
7#2740#10#1
7#2754#4#15
7#2758#3#1
7#2758#4#14
7#2762#0#1
7#2762#4#1
7#2763#4#2
7#2767#4#1
7#2823#4#1
7#2824#4#1
7#2827#0#4
7#2827#3#1
7#2827#4#90
7#2830#0#1
7#2830#4#3
7#2831#0#1
7#2831#4#4
7#2833#4#1
7#2838#4#1
7#2853#4#7
7#2879#4#1
7#2890#0#2
7#2901#0#1
7#2901#4#1
7#2924#4#8
7#2934#4#18
7#2943#4#2
7#2983#4#1
7#3006#4#1
7#3023#4#3
7#3027#4#14
7#3030#4#1
7#3037#4#5
7#3040#4#14
7#3046#4#1
7#3079#4#1
7#3107#4#1
7#3109#4#12
7#3110#5#2
7#3113#4#1
7#3151#4#1
7#3159#5#3
7#3173#5#1
7#3177#4#1
7#3192#5#6
7#3202#4#2
7#3204#4#1
7#3210#5#1
7#3216#4#1
7#3217#4#1
7#3224#4#1
7#3233#4#1
7#3257#0#2
7#3257#4#6
7#3264#4#1
7#3293#4#1
7#3296#5#1
7#3298#4#10
7#3309#5#1
7#3332#5#1
7#3335#5#8
7#3361#4#4
7#3362#5#27
7#3373#4#1
7#3375#4#3
7#3376#4#1
7#3379#5#1
7#3396#0#2
7#3396#4#5
7#3397#4#1
7#3408#5#1
7#3432#4#1
7#3435#5#3
7#3452#4#2
7#3453#4#7
7#3454#0#1
7#3454#1#16
7#3469#0#1
7#3469#4#301
7#3472#4#2
7#3481#5#3
7#3486#5#12
7#3490#1#95
7#3498#5#36
7#3506#5#2
7#3508#4#2
7#3513#4#2
7#3515#4#3
7#3530#5#1
7#3531#4#2
7#3539#5#8
7#3541#4#1
7#3544#0#1
7#3544#4#4
7#3557#4#1
7#3560#4#6
7#3562#5#1
7#3572#4#1
7#3576#4#2
7#3609#5#1
7#3621#4#1
7#3624#4#1
7#3634#5#7
7#3636#5#5
7#3670#5#1
7#3676#4#3
7#3677#1#7
7#3702#5#1
7#3704#5#2
7#3712#5#1
7#3721#4#1
7#3763#4#1
7#3765#5#2
7#3813#5#1
7#3854#4#8
7#3868#5#1
7#3875#4#1
7#3891#5#1
7#3893#0#2
7#3893#1#1
7#3901#4#4
7#3907#1#1
7#3908#1#2
7#3919#6#1
7#3960#5#47
7#3988#4#9
7#3989#4#6
7#3992#4#2
7#3999#5#22
7#4022#1#2
7#4069#1#4
7#4070#5#1
7#4076#6#1
7#4077#6#1
7#4078#6#1
7#4093#5#11
7#4094#4#1
7#4120#1#2
7#4142#5#1
7#4147#5#1
7#4155#4#3
7#4207#1#3
7#4228#5#2
7#4234#0#1
7#4234#1#2
7#4235#0#3
7#4238#5#1
7#4243#5#2
7#4264#3#1
7#4288#1#1
7#4297#3#1
7#4298#5#2
7#4315#1#1
8#10#0#37
8#17#0#397
8#17#2#1
8#18#0#1227
8#19#0#949
8#44#0#528
8#61#0#1260
8#61#2#59
8#61#6#13
8#73#0#691
8#79#0#462
8#96#0#183
8#98#0#10
8#99#0#373
8#116#0#1279
8#117#0#1007
8#172#0#730
8#198#0#504
8#215#0#156
8#218#0#662
8#222#0#817
8#235#0#825
8#235#6#3
8#292#0#406
8#293#0#347
8#294#0#334
8#333#0#735
8#383#0#44
8#386#0#16
8#394#0#973
8#425#0#502
8#425#6#1
8#426#0#1280
8#426#6#61
8#427#0#931
8#427#2#1
8#427#6#57
8#451#0#804
8#451#6#1
8#452#0#509
8#461#0#1360
8#475#0#511
8#476#0#1290
8#503#0#855
8#513#0#324
8#520#0#5
8#525#0#307
8#526#0#827
8#526#6#3
8#533#0#517
8#534#0#167
8#552#0#418
8#582#0#154
8#604#0#560
8#605#0#53
8#606#0#784
8#612#0#88
8#655#0#1750
8#658#0#77
8#679#0#426
8#704#0#853
8#704#2#1
8#704#6#1
8#739#0#35
8#757#0#306
8#778#0#281
8#785#0#1067
8#785#6#7
8#793#0#188
8#794#0#177
8#795#0#565
8#801#0#913
8#802#0#169
8#802#6#1
8#814#0#225
8#818#0#90
8#869#0#293
8#882#0#146
8#883#0#266
8#883#6#1
8#908#0#749
8#909#0#213
8#910#0#604
8#973#0#359
8#977#0#172
8#995#0#3835
8#995#1#1
8#995#6#1
8#1017#0#114
8#1052#0#372
8#1078#0#152
8#1084#0#5
8#1096#0#169
8#1097#0#298
8#1102#0#213
8#1109#0#644
8#1135#0#19
8#1136#0#610
8#1149#0#446
