ifd0_make#ifd0_model#ifds_ExposureTime#Count
1#1##32
1#1#1/100 s#7
1#1#1/10000 s#3
1#1#1/1010 s#16
1#1#1/1030 s#5
1#1#1/105 s#1
1#1#1/1063 s#5
1#1#1/1086 s#1
1#1#1/1111 s#3
1#1#1/1123 s#2
1#1#1/1136 s#6
1#1#1/116 s#1
1#1#1/1162 s#7
1#1#1/1176 s#5
1#1#1/119 s#18
1#1#1/1190 s#2
1#1#1/120 s#40
1#1#1/1204 s#5
1#1#1/121 s#4
1#1#1/1234 s#8
1#1#1/125 s#5
1#1#1/1282 s#12
1#1#1/129 s#5
1#1#1/13 s#41
1#1#1/131 s#2
1#1#1/1315 s#6
1#1#1/132 s#1
1#1#1/1351 s#5
1#1#1/136 s#3
1#1#1/1369 s#3
1#1#1/139 s#2
1#1#1/14 s#62
1#1#1/140 s#1
1#1#1/1408 s#9
1#1#1/14285 s#1
1#1#1/144 s#2
1#1#1/1449 s#8
1#1#1/145 s#3
1#1#1/1470 s#4
1#1#1/1492 s#1
1#1#1/152 s#1
1#1#1/1538 s#4
1#1#1/154 s#3
1#1#1/157 s#1
1#1#1/158 s#2
1#1#1/1587 s#8
1#1#1/16 s#9
1#1#1/1612 s#5
1#1#1/163 s#2
1#1#1/1666 s#7
1#1#1/168 s#2
1#1#1/17 s#9
1#1#1/172 s#1
1#1#1/1724 s#3
1#1#1/173 s#2
1#1#1/1754 s#5
1#1#1/178 s#1
1#1#1/1785 s#5
1#1#1/1818 s#5
1#1#1/182 s#1
1#1#1/183 s#1
1#1#1/188 s#3
1#1#1/1886 s#4
1#1#1/189 s#2
1#1#1/19 s#1
1#1#1/1923 s#3
1#1#1/194 s#11
1#1#1/1960 s#5
1#1#1/20 s#296
1#1#1/200 s#4
1#1#1/2040 s#7
1#1#1/205 s#1
1#1#1/207 s#5
1#1#1/212 s#1
1#1#1/2127 s#2
1#1#1/213 s#2
1#1#1/2173 s#5
1#1#1/218 s#3
1#1#1/219 s#4
1#1#1/225 s#2
1#1#1/2272 s#7
1#1#1/23 s#59
1#1#1/232 s#1
1#1#1/233 s#5
1#1#1/2380 s#5
1#1#1/239 s#2
1#1#1/24 s#6
1#1#1/245 s#2
1#1#1/247 s#4
1#1#1/25 s#44
1#1#1/2500 s#7
1#1#1/253 s#3
1#1#1/255 s#5
1#1#1/2564 s#8
1#1#1/260 s#2
1#1#1/262 s#9
1#1#1/2702 s#7
1#1#1/271 s#6
1#1#1/2777 s#3
1#1#1/279 s#5
1#1#1/2857 s#2
1#1#1/286 s#1
1#1#1/288 s#2
1#1#1/294 s#1
1#1#1/2941 s#1
1#1#1/296 s#3
1#1#1/30 s#41
1#1#1/302 s#1
1#1#1/3030 s#5
1#1#1/304 s#2
1#1#1/312 s#2
1#1#1/315 s#8
1#1#1/3225 s#2
1#1#1/324 s#2
1#1#1/33 s#41
1#1#1/3333 s#2
1#1#1/334 s#4
1#1#1/343 s#5
1#1#1/352 s#1
1#1#1/354 s#3
1#1#1/3571 s#4
1#1#1/363 s#3
1#1#1/373 s#2
1#1#1/375 s#4
1#1#1/386 s#3
1#1#1/396 s#3
1#1#1/40 s#67
1#1#1/404 s#1
1#1#1/409 s#5
1#1#1/4166 s#1
1#1#1/418 s#2
1#1#1/423 s#3
1#1#1/4347 s#3
1#1#1/438 s#3
1#1#1/442 s#2
1#1#1/458 s#3
1#1#1/462 s#5
1#1#1/4761 s#2
1#1#1/478 s#4
1#1#1/487 s#1
1#1#1/490 s#3
1#1#1/50 s#24
1#1#1/502 s#1
1#1#1/5263 s#2
1#1#1/529 s#1
1#1#1/537 s#5
1#1#1/543 s#2
1#1#1/552 s#3
1#1#1/568 s#7
1#1#1/571 s#3
1#1#1/584 s#2
1#1#1/588 s#1
1#1#1/5882 s#2
1#1#1/59 s#6
1#1#1/595 s#5
1#1#1/60 s#24
1#1#1/602 s#1
1#1#1/613 s#1
1#1#1/621 s#2
1#1#1/636 s#1
1#1#1/641 s#5
1#1#1/657 s#8
1#1#1/6666 s#2
1#1#1/680 s#5
1#1#1/694 s#1
1#1#1/699 s#1
1#1#1/719 s#1
1#1#1/724 s#4
1#1#1/746 s#3
1#1#1/763 s#11
1#1#1/787 s#6
1#1#1/793 s#1
1#1#1/806 s#5
1#1#1/813 s#2
1#1#1/826 s#1
1#1#1/8333 s#1
1#1#1/847 s#5
1#1#1/869 s#8
1#1#1/884 s#10
1#1#1/909 s#9
1#1#1/943 s#5
1#1#1/952 s#2
1#1#1/980 s#8
1#2##4
1#2#1/10 s#12
1#2#1/100 s#34
1#2#1/101 s#5
1#2#1/1021 s#4
