ifd0_make#ifd0_model#ifds_FNumber#Count
4#266#F7.3#5
4#266#F7.5#16
4#266#F7.7#4
4#266#F8.0#7
4#266#F8.2#2
4#266#F8.5#6
4#266#F8.8#3
4#266#F9.0#1
4#266#F9.1#1
4#266#F9.6#1
4#266#F9.9#6
4#267##5
4#267#F2.8#176
4#267#F2.9#8
4#267#F3.0#3
4#267#F3.1#15
4#267#F3.2#10
4#267#F3.3#9
4#267#F3.4#9
4#267#F3.5#9
4#267#F3.6#4
4#267#F3.7#7
4#267#F3.8#3
4#267#F3.9#1
4#267#F4.1#3
4#267#F4.2#6
4#267#F4.4#4
4#267#F4.5#24
4#267#F5.6#72
4#267#F5.8#1
4#267#F6.0#5
4#267#F6.2#6
4#267#F6.4#6
4#267#F6.6#4
4#267#F6.8#4
4#267#F7.0#4
4#267#F7.4#5
4#267#F7.6#5
4#267#F7.8#1
4#267#F8.0#2
4#267#F8.2#1
4#267#F8.8#2
4#267#F9.0#4
4#268#F3.3#458
4#268#F3.4#26
4#268#F3.5#20
4#268#F3.6#27
4#268#F3.7#26
4#268#F3.9#44
4#268#F4.0#13
4#268#F4.1#14
4#268#F4.2#13
4#268#F4.4#14
4#268#F4.5#9
4#268#F4.6#15
4#268#F4.7#13
4#268#F4.8#12
4#268#F4.9#20
4#268#F5.0#32
4#268#F5.1#22
4#268#F5.2#24
4#268#F5.3#42
4#268#F5.4#55
4#268#F5.5#14
4#268#F5.6#22
4#268#F5.7#11
4#268#F5.8#3
4#268#F5.9#18
4#268#F6.0#3
4#268#F6.2#4
4#268#F6.3#11
4#268#F6.4#28
4#268#F8.0#3
4#269#F3.3#679
4#269#F3.4#77
4#269#F3.5#74
4#269#F3.6#50
4#269#F3.7#42
4#269#F3.8#64
4#269#F3.9#51
4#269#F4.0#506
4#269#F4.1#66
4#269#F4.2#56
4#269#F4.3#75
4#269#F4.4#56
4#269#F4.5#243
4#269#F4.6#25
4#269#F4.7#22
4#269#F4.8#11
4#269#F4.9#107
4#269#F5.0#141
4#269#F5.6#365
4#269#F6.3#56
4#309#F0.0#23
4#309#F1.7#941
4#309#F1.8#58
4#309#F10.0#44
4#309#F11.0#16
4#309#F13.0#9
4#309#F14.0#1
4#309#F16.0#9
4#309#F18.0#1
4#309#F2.0#58
4#309#F2.2#56
4#309#F2.5#138
4#309#F2.8#104
4#309#F20.0#1
4#309#F22.0#1
4#309#F3.2#52
4#309#F3.5#510
4#309#F3.6#3
4#309#F3.7#43
4#309#F3.8#33
4#309#F3.9#20
4#309#F4.0#205
4#309#F4.1#27
4#309#F4.2#8
4#309#F4.3#22
4#309#F4.4#28
4#309#F4.5#163
4#309#F4.6#28
4#309#F4.7#27
4#309#F4.8#35
4#309#F4.9#18
4#309#F5.0#161
4#309#F5.1#28
4#309#F5.2#28
4#309#F5.3#26
4#309#F5.4#35
4#309#F5.5#31
4#309#F5.6#440
4#309#F6.3#160
4#309#F7.1#191
4#309#F8.0#147
4#309#F9.0#110
4#310#F3.3#1199
4#310#F3.4#65
4#310#F3.5#125
4#310#F3.6#57
4#310#F3.7#92
4#310#F3.8#112
4#310#F3.9#123
4#310#F4.0#889
4#310#F4.1#117
4#310#F4.2#95
4#310#F4.3#126
4#310#F4.4#133
4#310#F4.5#397
4#310#F4.6#43
4#310#F4.7#54
4#310#F4.8#37
4#310#F4.9#177
4#310#F5.0#205
4#310#F5.6#483
4#310#F6.3#150
4#327#F2.8#188
4#327#F2.9#4
4#327#F3.0#7
4#327#F3.2#5
4#327#F3.3#5
4#327#F3.5#3
4#327#F3.6#13
4#327#F3.8#5
4#327#F3.9#8
4#327#F4.0#3
4#327#F4.1#3
4#327#F4.3#5
4#327#F4.4#1
4#327#F4.5#2
4#327#F4.6#1
4#327#F4.8#3
4#327#F5.0#6
4#327#F5.6#24
4#327#F6.3#1
4#327#F6.7#1
4#328#F2.8#71
4#328#F2.9#9
4#328#F3.0#2
4#328#F3.2#1
4#328#F3.8#1
4#328#F5.0#1
4#328#F5.6#1
4#334#F3.3#145
4#334#F3.4#8
4#334#F3.5#2
4#334#F3.6#5
4#334#F3.7#14
4#334#F3.9#25
4#334#F4.0#205
4#334#F4.1#7
4#334#F4.2#11
4#334#F4.4#5
4#334#F4.5#5
4#334#F4.6#10
4#334#F4.7#5
4#334#F4.8#13
4#334#F4.9#10
4#334#F5.0#32
4#334#F5.1#7
4#334#F5.2#29
4#334#F5.3#35
4#334#F5.4#48
4#334#F5.5#16
4#334#F5.6#12
4#334#F5.7#5
4#334#F5.8#7
4#334#F5.9#27
4#334#F6.0#9
4#334#F6.2#6
4#334#F6.3#6
4#334#F6.4#38
4#376#F10.0#8
4#376#F11.0#7
4#376#F14.0#1
4#376#F16.0#1
4#376#F2.8#495
4#376#F2.9#23
4#376#F3.0#17
4#376#F3.1#13
4#376#F3.2#10
4#376#F3.3#22
4#376#F3.5#22
4#376#F3.6#13
4#376#F3.8#12
4#376#F4.0#11
4#376#F4.1#12
4#376#F4.3#12
4#376#F4.5#5
4#376#F4.8#9
4#376#F5.0#7
4#376#F5.3#9
4#376#F5.6#48
4#376#F8.0#101
4#376#F9.0#13
4#387#F1.4#95
4#387#F1.5#10
4#387#F1.6#11
4#387#F1.7#13
4#387#F1.8#5
4#387#F1.9#4
4#387#F2.0#11
4#387#F2.2#13
4#387#F2.3#10
4#387#F2.5#12
4#387#F2.8#207
4#387#F3.2#21
4#387#F3.5#3
4#387#F4.0#6
4#387#F4.5#3
4#387#F5.0#2
4#387#F5.6#2
4#387#F6.3#1
4#387#F7.1#2
4#387#F8.0#3
4#399#F3.1#1
4#399#F5.6#1
4#400#F10.0#1
4#400#F3.3#249
4#400#F3.4#12
4#400#F3.5#28
4#400#F3.6#9
4#400#F3.7#16
4#400#F3.8#26
4#400#F3.9#23
4#400#F4.0#142
4#400#F4.1#21
4#400#F4.2#9
4#400#F4.3#13
4#400#F4.4#9
4#400#F4.5#67
4#400#F4.6#6
4#400#F4.7#12
4#400#F4.8#6
4#400#F4.9#25
4#400#F5.0#48
4#400#F5.6#49
4#400#F6.3#58
4#407#F1.4#1
4#407#F1.7#9
4#407#F1.8#2
4#407#F10.0#2
4#407#F11.0#10
4#407#F13.0#1
4#407#F14.0#1
4#407#F16.0#1
4#407#F2.0#2
4#407#F2.2#5
4#407#F2.5#3
4#407#F2.8#19
4#407#F3.2#5
4#407#F3.5#10
4#407#F4.0#17
4#407#F4.5#11
4#407#F4.7#1
4#407#F5.0#8
4#407#F5.1#3
4#407#F5.3#2
4#407#F5.4#1
4#407#F5.5#2
4#407#F5.6#25
4#407#F5.8#4
4#407#F6.3#29
4#407#F7.1#38
4#407#F8.0#11
4#407#F9.0#5
4#428#F2.8#2
4#428#F3.2#7
4#428#F3.4#1
4#428#F3.5#1
4#428#F3.6#2
4#428#F3.7#1
4#428#F3.8#1
4#428#F4.0#17
4#428#F4.1#3
4#428#F4.2#2
4#428#F4.3#1
4#428#F4.4#2
4#428#F4.5#4
4#428#F5.0#6
4#428#F5.2#5
4#428#F5.6#46
4#429#F10.0#11
4#429#F11.0#5
4#429#F13.0#20
4#429#F2.8#383
4#429#F2.9#15
4#429#F3.0#21
4#429#F3.1#54
4#429#F3.2#27
4#429#F3.3#25
4#429#F3.4#36
4#429#F3.5#63
4#429#F3.6#16
4#429#F3.7#49
4#429#F3.8#17
4#429#F3.9#13
4#429#F4.0#13
4#429#F4.1#24
4#429#F4.2#13
4#429#F4.4#20
4#429#F4.5#256
4#429#F8.0#49
4#429#F9.0#19
4#453#F2.8#134
4#453#F2.9#8
4#453#F3.0#5
4#453#F3.1#11
4#453#F3.2#6
4#453#F3.3#7
4#453#F3.4#3
4#453#F3.5#9
4#453#F3.6#4
4#453#F3.7#7
4#453#F3.8#2
4#453#F3.9#3
4#453#F4.0#8
4#453#F4.1#4
4#453#F4.2#1
4#453#F4.4#3
4#453#F4.5#32
4#453#F5.6#75
4#453#F5.8#4
4#453#F6.0#3
4#453#F6.2#2
4#453#F6.4#1
4#453#F6.6#3
4#453#F6.8#3
4#453#F7.0#3
4#453#F7.2#1
4#453#F7.4#3
4#453#F7.6#3
4#453#F8.0#4
4#453#F8.2#1
4#453#F8.4#1
4#453#F9.0#16
4#454#F2.8#556
4#454#F3.0#10
4#454#F3.1#21
4#454#F3.2#33
4#454#F3.3#25
4#454#F3.4#28
4#454#F3.5#28
4#454#F3.6#57
4#454#F3.7#68
4#454#F3.8#48
4#454#F3.9#93
4#454#F4.0#75
4#454#F4.1#91
4#454#F4.2#120
4#454#F5.0#197
4#454#F5.6#32
4#454#F6.3#39
4#454#F7.1#28
4#482#F2.0#874
4#482#F2.1#66
4#482#F2.2#131
4#482#F2.3#24
4#482#F2.4#30
4#482#F2.5#115
4#482#F2.6#17
4#482#F2.7#19
4#482#F2.8#472
4#482#F3.2#93
4#482#F3.5#89
4#482#F4.0#338
4#482#F4.5#106
4#482#F5.0#119
4#482#F5.6#184
4#482#F6.3#525
4#482#F7.1#51
4#482#F8.0#86
4#504#F3.3#191
4#504#F4.2#1
4#504#F4.7#1
4#504#F4.9#1
4#504#F5.2#1
4#504#F5.4#1
4#504#F5.9#2
4#506#F2.8#26
4#506#F3.2#5
4#506#F3.5#6
4#506#F3.8#1
4#506#F4.0#1
4#506#F4.1#1
4#506#F4.2#1
4#506#F4.3#1
4#506#F4.6#1
4#506#F4.7#1
4#506#F5.4#1
4#506#F5.6#3
4#506#F5.9#2
4#507#F10.0#8
4#507#F11.0#5
4#507#F22.0#2
4#507#F3.5#29
4#507#F4.0#4
4#507#F4.1#1
4#507#F4.3#1
4#507#F4.5#4
4#507#F5.0#1
4#507#F5.3#5
4#507#F5.4#1
4#507#F5.5#2
4#507#F5.6#7
4#507#F6.3#4
4#507#F7.1#9
4#507#F8.0#4
4#507#F9.0#8
4#508#F3.3#2
4#508#F3.4#1
4#508#F3.6#1
4#508#F4.0#4
4#516#F2.8#572
4#516#F3.2#218
4#516#F3.3#224
4#516#F3.6#115
4#516#F4.0#332
4#516#F4.5#220
4#516#F5.0#141
4#516#F5.6#235
4#516#F6.3#79
4#516#F7.1#68
4#516#F8.0#140
4#523#F2.8#58
4#523#F2.9#14
4#523#F3.0#3
4#523#F3.1#2
4#523#F3.2#9
4#523#F3.3#1
4#523#F3.4#4
4#523#F3.7#3
4#523#F4.0#1
4#523#F4.3#2
4#523#F4.5#1
4#523#F4.7#2
4#523#F4.9#1
4#523#F5.1#2
4#535#F10.0#11
4#535#F11.0#3
4#535#F13.0#1
4#535#F14.0#1
4#535#F16.0#1
4#535#F18.0#3
4#535#F3.3#92
4#535#F3.4#5
4#535#F3.5#4
4#535#F3.6#9
4#535#F3.7#14
4#535#F3.8#10
4#535#F3.9#5
4#535#F4.0#6
4#535#F4.1#1
4#535#F4.2#8
4#535#F4.3#3
4#535#F4.4#2
4#535#F4.5#1
4#535#F4.6#8
4#535#F4.7#2
4#535#F4.8#3
4#535#F4.9#4
4#535#F5.0#2
4#535#F5.1#1
4#535#F5.2#2
4#535#F5.3#1
4#535#F5.4#2
4#535#F5.5#4
4#535#F5.8#2
4#535#F5.9#10
4#536#F2.8#14
4#536#F3.2#13
4#536#F3.4#5
4#536#F3.5#2
4#536#F3.6#14
4#536#F3.7#3
4#536#F3.8#2
4#536#F3.9#4
4#536#F4.0#32
4#536#F4.1#8
4#536#F4.2#2
4#536#F4.3#3
4#536#F4.4#2
4#536#F4.5#29
4#536#F4.6#1
4#536#F4.7#1
4#536#F4.8#2
4#536#F4.9#2
4#536#F5.0#97
4#536#F5.1#1
4#536#F5.2#23
4#536#F5.6#92
4#536#F6.3#17
4#536#F7.1#17
4#536#F8.0#19
4#537#F3.3#5
4#537#F3.9#2
4#537#F4.0#3
4#537#F4.4#1
4#537#F4.6#1
4#537#F4.8#1
4#537#F5.0#1
4#537#F5.6#1
4#538#F11.0#1
4#538#F3.3#114
4#538#F3.4#7
4#538#F3.5#11
4#538#F3.6#10
4#538#F3.7#6
4#538#F3.8#6
4#538#F3.9#9
4#538#F4.0#68
4#538#F4.1#6
4#538#F4.2#10
4#538#F4.3#9
4#538#F4.4#8
4#538#F4.5#125
4#538#F4.6#1
4#538#F4.7#1
4#538#F4.8#1
4#538#F4.9#19
4#538#F5.0#9
4#538#F5.6#19
4#538#F6.3#7
4#539#F3.3#279
4#539#F3.4#31
4#539#F3.5#65
4#539#F3.6#22
4#539#F3.7#14
4#539#F3.8#23
4#539#F3.9#20
4#539#F4.0#144
4#539#F4.1#18
4#539#F4.3#16
4#539#F4.4#19
4#539#F4.5#36
4#539#F4.6#20
4#539#F4.7#33
4#539#F4.8#25
4#539#F4.9#11
4#539#F5.0#56
4#539#F5.1#26
4#539#F5.2#19
4#539#F5.3#21
4#539#F5.4#26
4#539#F5.5#29
4#539#F5.6#70
4#539#F5.7#17
4#539#F5.8#8
4#539#F5.9#148
4#539#F6.3#9
4#539#F8.0#4
4#557#F3.3#256
4#557#F3.5#26
4#557#F3.7#2
4#557#F4.0#84
4#557#F4.3#5
4#557#F4.5#32
4#557#F4.7#5
4#557#F4.9#6
4#557#F5.0#22
4#557#F5.2#32
4#557#F5.4#12
4#557#F5.6#24
4#557#F5.7#15
4#557#F5.8#16
4#557#F5.9#45
4#557#F6.3#12
4#557#F7.1#4
4#557#F8.0#7
4#558#F12.1#2
4#558#F12.9#1
4#558#F13.7#2
4#558#F2.8#105
4#558#F3.2#4
4#558#F3.7#4
4#558#F4.0#40
4#558#F4.6#4
4#558#F4.8#12
4#558#F4.9#52
4#558#F8.0#13
4#559#F16.0#1
4#559#F2.8#199
4#559#F2.9#17
4#559#F3.0#12
4#559#F3.1#2
4#559#F3.2#8
4#559#F3.3#10
4#559#F3.5#4
4#559#F3.6#9
4#559#F3.8#16
4#559#F4.0#3
4#559#F4.1#10
4#559#F4.3#4
4#559#F4.5#4
4#559#F4.8#6
4#559#F5.0#3
4#559#F5.3#9
4#559#F5.6#36
4#559#F8.0#58
4#560#F0.0#5
4#560#F10.0#12
4#560#F11.0#1
4#560#F16.0#1
4#560#F4.0#28
4#560#F4.1#6
4#560#F4.2#3
4#560#F4.3#5
4#560#F4.4#11
4#560#F4.5#18
4#560#F4.7#9
4#560#F5.0#15
4#560#F5.3#9
4#560#F5.5#2
4#560#F5.6#22
4#560#F5.7#4
4#560#F5.8#29
4#560#F6.3#40
4#560#F7.1#27
4#560#F8.0#41
4#560#F9.0#25
4#585#F10.0#48
4#585#F2.8#508
4#585#F2.9#3
4#585#F3.0#9
4#585#F3.2#12
4#585#F3.3#9
4#585#F3.5#11
4#585#F3.6#23
4#585#F3.8#6
4#585#F3.9#10
4#585#F4.0#5
4#585#F4.1#11
4#585#F4.3#11
4#585#F4.4#7
4#585#F4.5#4
4#585#F4.6#3
4#585#F4.8#9
4#585#F4.9#10
4#585#F5.0#57
4#585#F5.6#426
4#585#F5.7#14
4#585#F6.0#5
4#585#F6.3#11
4#585#F6.7#17
4#585#F7.0#14
4#585#F7.3#21
4#585#F7.5#12
4#585#F7.7#11
4#585#F8.0#9
4#585#F8.2#4
4#585#F8.5#8
4#585#F8.8#4
4#585#F9.0#9
4#585#F9.1#3
4#585#F9.6#4
4#585#F9.9#10
4#592#F2.8#79
4#592#F3.3#5
4#592#F3.7#7
4#592#F4.0#12
4#592#F4.6#10
4#592#F5.2#4
4#592#F5.6#5
4#592#F6.5#1
4#592#F7.3#1
4#592#F8.0#1
4#625#F2.8#808
4#625#F3.0#139
4#625#F3.2#118
4#625#F3.4#125
4#625#F3.6#135
4#625#F3.7#148
4#625#F3.8#13
4#625#F4.0#307
4#625#F4.4#76
4#625#F4.5#96
4#625#F5.0#107
4#625#F5.6#521
4#625#F6.3#144
4#625#F7.1#87
4#625#F8.0#143
4#631#F3.3#230
4#631#F3.4#9
4#631#F3.5#13
4#631#F3.6#7
4#631#F3.7#7
4#631#F3.8#15
4#631#F3.9#17
4#631#F4.0#166
4#631#F4.1#16
4#631#F4.2#8
4#631#F4.3#21
4#631#F4.4#17
4#631#F4.5#68
4#631#F4.6#1
4#631#F4.7#3
4#631#F4.8#2
4#631#F4.9#25
4#631#F5.0#54
4#631#F5.6#105
4#631#F6.3#13
4#632##29
4#636#F10.1#3
4#636#F12.6#1
4#636#F15.6#1
4#636#F2.8#116
4#636#F4.7#2
4#636#F5.3#1
4#636#F6.0#1
4#636#F6.2#20
4#636#F7.1#81
4#636#F9.0#3
4#639#F2.8#100
4#639#F2.9#11
4#639#F3.1#7
4#639#F3.2#10
4#639#F3.4#8
4#639#F3.5#3
4#639#F3.6#9
4#639#F3.8#12
4#639#F4.0#25
4#639#F4.1#8
4#639#F4.3#48
4#639#F4.5#17
4#639#F4.7#9
4#639#F4.9#34
4#639#F5.0#7
4#639#F5.2#4
4#639#F5.5#13
4#639#F5.6#11
4#639#F5.7#15
4#639#F5.9#17
4#639#F6.3#7
4#639#F7.1#5
4#639#F8.0#5
4#647#F11.0#1
4#647#F2.8#22
4#647#F3.1#2
4#647#F4.9#1
4#647#F7.9#5
4#681#F2.8#133
4#681#F3.2#84
4#681#F3.3#110
4#681#F3.6#19
4#681#F4.0#61
4#681#F4.5#49
4#681#F5.0#37
4#681#F5.6#174
4#681#F6.3#41
4#681#F7.1#34
4#681#F8.0#113
4#692#F0.0#130
4#692#F1.7#18
4#692#F10.0#21
4#692#F11.0#11
4#692#F13.0#4
4#692#F16.0#10
4#692#F18.0#2
4#692#F2.2#1
4#692#F2.8#1
4#692#F22.0#1
4#692#F3.5#109
4#692#F3.6#10
4#692#F3.8#6
4#692#F3.9#4
4#692#F4.0#36
4#692#F4.1#13
4#692#F4.2#19
4#692#F4.3#9
4#692#F4.4#8
4#692#F4.5#29
4#692#F4.6#6
4#692#F4.7#9
4#692#F4.8#9
4#692#F4.9#7
4#692#F5.0#51
4#692#F5.1#1
4#692#F5.2#15
4#692#F5.3#3
4#692#F5.4#4
4#692#F5.5#6
4#692#F5.6#110
4#692#F6.3#109
4#692#F7.1#57
4#692#F8.0#75
4#692#F9.0#36
4#693#F2.8#53
4#693#F2.9#1
4#693#F3.0#1
4#693#F3.1#7
4#693#F3.3#1
4#693#F3.4#1
4#693#F3.6#1
4#693#F3.7#2
4#693#F4.1#1
4#693#F4.2#1
4#693#F4.4#1
