ifd0_make#ifd0_model#ifds_SubjectLocation1#Count
1#1##1425
1#2##2030
1#169##7
1#1339##121
1#1998##16
1#2318##150
2#3##9
3#4##2901
3#15#1255, 1132, 484, 484#1
3#15#1255, 1169, 484, 484#1
3#15#1255, 1221, 484, 484#1
3#15#1255, 799, 484, 484#1
3#15#1255, 888, 484, 484#1
3#15#1255, 975, 484, 484#1
3#15#1258, 1033, 484, 484#1
3#15#1258, 696, 484, 484#1
3#15#1258, 888, 484, 484#1
3#15#1258, 933, 484, 484#1
3#15#1260, 1028, 484, 484#1
3#15#1260, 1039, 484, 484#1
3#15#1260, 1060, 484, 484#1
3#15#1260, 1091, 484, 484#1
3#15#1260, 1136, 484, 484#1
3#15#1260, 1190, 484, 484#1
3#15#1260, 1345, 484, 484#1
3#15#1260, 139, 484, 278#1
3#15#1260, 627, 484, 484#1
3#15#1260, 753, 484, 484#1
3#15#1263, 1082, 484, 484#1
3#15#1263, 1163, 484, 484#1
3#15#1263, 1457, 484, 484#1
3#15#1263, 956, 484, 484#1
3#15#1265, 1091, 484, 484#1
3#15#1265, 919, 484, 484#1
3#15#1268, 1006, 484, 484#1
3#15#1268, 1093, 484, 484#1
3#15#1268, 1140, 484, 484#1
3#15#1268, 1146, 484, 484#1
3#15#1268, 807, 484, 484#1
3#15#1268, 851, 484, 484#2
3#15#1268, 921, 484, 484#1
3#15#1271, 1103, 484, 484#1
3#15#1271, 960, 484, 484#1
3#15#1271, 985, 484, 484#1
3#15#1276, 1180, 484, 484#1
3#15#1276, 607, 484, 484#1
3#15#1276, 673, 484, 484#1
3#15#1276, 739, 484, 484#1
3#15#1276, 871, 484, 484#1
3#15#1278, 1115, 484, 484#1
3#15#1278, 1126, 484, 484#1
3#15#1278, 1277, 484, 484#1
3#15#1278, 1314, 484, 484#1
3#15#1278, 1355, 484, 484#1
3#15#1278, 933, 484, 484#1
3#15#1278, 946, 484, 484#2
3#15#1281, 1024, 484, 484#1
3#15#1281, 1028, 484, 484#2
3#15#1281, 1068, 484, 484#1
3#15#1281, 181, 484, 363#1
3#15#1281, 871, 484, 484#2
3#15#1281, 900, 484, 484#1
3#15#1281, 915, 484, 484#1
3#15#1281, 948, 484, 484#1
3#15#1283, 1004, 484, 484#1
3#15#1283, 1039, 484, 484#1
3#15#1283, 1064, 484, 484#1
3#15#1283, 1093, 484, 484#1
3#15#1283, 1120, 484, 484#1
3#15#1283, 1206, 484, 484#1
3#15#1283, 586, 484, 484#1
3#15#1283, 782, 484, 484#1
3#15#1283, 842, 484, 484#1
3#15#1283, 877, 484, 484#1
3#15#1283, 884, 484, 484#1
3#15#1283, 981, 484, 484#1
3#15#1283, 997, 484, 484#1
3#15#1286, 1082, 484, 484#1
3#15#1286, 1608, 484, 484#1
3#15#1286, 662, 484, 484#2
3#15#1286, 669, 484, 484#1
3#15#1286, 689, 484, 484#1
3#15#1286, 877, 484, 484#1
3#15#1286, 884, 484, 484#1
3#15#1286, 937, 484, 484#1
3#15#1287, 968, 694, 698#1
3#15#1289, 967, 699, 696#1
3#15#1289, 970, 699, 698#2
3#15#1291, 1153, 484, 484#1
3#15#1291, 960, 484, 484#1
3#15#1291, 964, 697, 695#2
3#15#1291, 965, 697, 696#3
3#15#1291, 966, 697, 695#1
3#15#1291, 966, 697, 698#1
3#15#1291, 967, 697, 696#1
3#15#1291, 968, 697, 698#1
3#15#1292, 959, 692, 693#1
3#15#1292, 964, 699, 695#1
3#15#1292, 965, 248, 247#17
3#15#1292, 965, 399, 398#1
3#15#1292, 965, 435, 433#2
3#15#1292, 965, 445, 445#3
3#15#1292, 965, 497, 495#4
3#15#1292, 965, 539, 538#5
3#15#1292, 965, 585, 584#1
3#15#1292, 965, 637, 635#1
3#15#1292, 965, 679, 677#1
3#15#1292, 965, 699, 696#3
3#15#1292, 966, 139, 141#2
3#15#1292, 966, 259, 257#1
3#15#1292, 966, 285, 284#1
3#15#1292, 966, 295, 296#1
3#15#1292, 966, 331, 331#2
3#15#1292, 966, 336, 334#4
3#15#1292, 966, 383, 381#1
3#15#1292, 966, 409, 408#1
3#15#1292, 966, 461, 458#1
3#15#1292, 966, 476, 474#1
3#15#1292, 966, 523, 520#1
3#15#1292, 966, 533, 532#3
3#15#1292, 966, 575, 574#8
3#15#1292, 966, 653, 652#4
3#15#1292, 966, 689, 687#3
3#15#1292, 966, 699, 695#1
3#15#1292, 967, 362, 362#1
3#15#1292, 967, 699, 696#3
3#15#1292, 969, 699, 696#2
3#15#1293, 965, 150, 151#6
3#15#1293, 965, 235, 236#2
3#15#1293, 965, 287, 286#2
3#15#1293, 965, 326, 325#1
3#15#1293, 965, 342, 340#2
3#15#1293, 965, 365, 363#1
3#15#1293, 965, 375, 375#2
3#15#1293, 965, 388, 387#1
3#15#1293, 965, 430, 429#1
3#15#1293, 965, 440, 437#1
3#15#1293, 965, 466, 464#1
3#15#1293, 965, 489, 487#1
3#15#1293, 965, 508, 507#2
3#15#1293, 965, 629, 627#1
3#15#1293, 965, 648, 646#4
3#15#1293, 965, 684, 681#3
3#15#1293, 965, 694, 693#1
3#15#1293, 966, 160, 160#1
3#15#1293, 966, 173, 172#2
3#15#1293, 966, 300, 300#9
3#15#1293, 966, 326, 327#1
3#15#1293, 966, 378, 377#1
3#15#1293, 966, 414, 412#1
3#15#1293, 966, 544, 542#1
3#15#1293, 966, 668, 667#1
3#15#1293, 966, 684, 683#33
3#15#1293, 967, 489, 487#1
3#15#1294, 1000, 484, 484#1
3#15#1294, 1244, 484, 484#1
3#15#1294, 1357, 484, 484#1
3#15#1294, 516, 484, 484#1
3#15#1294, 815, 484, 484#1
3#15#1294, 877, 484, 484#1
3#15#1294, 902, 484, 484#1
3#15#1294, 946, 484, 484#1
3#15#1294, 964, 697, 695#4
3#15#1294, 965, 215, 212#3
3#15#1294, 965, 256, 255#3
3#15#1294, 965, 292, 290#1
3#15#1294, 965, 318, 317#1
3#15#1294, 965, 391, 391#3
3#15#1294, 965, 438, 437#5
3#15#1294, 965, 443, 441#1
3#15#1294, 965, 458, 456#5
3#15#1294, 965, 510, 507#1
3#15#1294, 965, 536, 534#2
3#15#1294, 965, 588, 584#1
3#15#1294, 965, 609, 607#1
3#15#1294, 965, 660, 658#4
3#15#1294, 965, 671, 669#6
3#15#1294, 966, 152, 152#2
3#15#1294, 966, 256, 257#1
3#15#1294, 966, 292, 292#2
3#15#1294, 966, 303, 303#4
3#15#1294, 966, 334, 334#11
3#15#1294, 966, 344, 342#1
3#15#1294, 966, 417, 416#2
3#15#1294, 966, 432, 431#2
3#15#1294, 966, 443, 443#2
3#15#1294, 966, 458, 458#33
3#15#1294, 966, 474, 474#1
3#15#1294, 966, 495, 493#1
3#15#1294, 966, 500, 497#2
3#15#1294, 966, 520, 520#1
3#15#1294, 966, 557, 555#1
3#15#1294, 966, 572, 571#4
3#15#1294, 966, 588, 586#6
3#15#1294, 966, 624, 621#1
3#15#1294, 966, 671, 667#4
3#15#1294, 966, 692, 691#9
3#15#1294, 966, 697, 695#5
3#15#1294, 967, 484, 482#1
3#15#1294, 967, 546, 544#2
3#15#1294, 967, 671, 669#2
3#15#1294, 967, 697, 696#5
3#15#1294, 967, 702, 696#2
3#15#1294, 967, 702, 700#1
3#15#1294, 968, 697, 695#1
3#15#1294, 968, 697, 698#2
3#15#1294, 969, 697, 696#1
3#15#1294, 970, 702, 698#1
3#15#1294, 971, 697, 696#1
3#15#1294, 981, 484, 484#1
3#15#1295, 965, 699, 696#4
3#15#1295, 966, 461, 458#4
3#15#1295, 966, 601, 598#1
3#15#1295, 966, 699, 695#4
3#15#1295, 966, 699, 698#2
3#15#1295, 967, 139, 139#13
3#15#1295, 967, 699, 696#17530
3#15#1295, 967, 933, 696#23
3#15#1295, 968, 440, 439#2
3#15#1295, 968, 585, 582#1
3#15#1295, 968, 699, 698#4
3#15#1295, 969, 699, 696#2
3#15#1295, 970, 699, 698#2
3#15#1296, 1149, 484, 484#1
3#15#1296, 1366, 484, 484#1
3#15#1296, 1384, 484, 484#1
3#15#1296, 1438, 484, 484#1
3#15#1296, 607, 484, 484#1
3#15#1296, 919, 484, 484#1
3#15#1296, 966, 484, 484#1
3#15#1296, 967, 458, 456#1
3#15#1296, 967, 660, 658#1
3#15#1296, 970, 697, 698#1
3#15#1296, 971, 697, 700#1
3#15#1297, 964, 699, 695#1
3#15#1297, 964, 702, 695#1
3#15#1297, 965, 699, 696#4
3#15#1297, 966, 699, 695#2
3#15#1297, 967, 588, 584#1
3#15#1297, 967, 650, 646#1
3#15#1297, 967, 692, 689#1
3#15#1297, 967, 699, 696#3
3#15#1297, 967, 702, 696#3
3#15#1297, 968, 702, 698#2
3#15#1297, 969, 702, 696#1
3#15#1299, 1074, 484, 484#1
3#15#1299, 1142, 484, 484#1
3#15#1299, 1237, 484, 484#1
3#15#1299, 1341, 484, 484#1
3#15#1299, 1506, 484, 484#1
3#15#1299, 518, 484, 484#1
3#15#1299, 621, 484, 484#1
3#15#1299, 648, 484, 484#1
3#15#1299, 695, 484, 484#1
3#15#1299, 793, 484, 484#1
3#15#1299, 818, 484, 484#1
3#15#1299, 846, 484, 484#2
3#15#1299, 890, 484, 484#1
3#15#1299, 964, 702, 695#2
3#15#1299, 967, 702, 696#1
3#15#1299, 969, 702, 696#2
3#15#1300, 962, 699, 695#1
3#15#1300, 966, 705, 695#1
3#15#1300, 967, 699, 696#1
3#15#1302, 1008, 484, 484#1
3#15#1302, 1091, 484, 484#1
3#15#1302, 1192, 484, 484#1
3#15#1302, 528, 484, 484#1
3#15#1302, 700, 484, 484#1
3#15#1302, 962, 702, 695#1
3#15#1302, 987, 484, 484#1
3#15#1302, 995, 484, 484#1
3#15#1304, 1000, 484, 484#1
3#15#1304, 1020, 484, 484#1
3#15#1304, 1049, 484, 484#1
3#15#1304, 1258, 484, 484#1
3#15#1304, 1260, 484, 484#1
3#15#1304, 1405, 484, 484#1
3#15#1304, 863, 484, 484#1
3#15#1304, 919, 484, 484#1
3#15#1307, 1018, 484, 484#1
3#15#1307, 892, 484, 484#1
3#15#1309, 1043, 484, 484#1
3#15#1309, 706, 484, 484#1
3#15#1309, 803, 484, 484#1
3#15#1309, 815, 484, 484#1
3#15#1309, 925, 484, 484#1
3#15#1309, 931, 484, 484#1
3#15#1309, 966, 484, 484#1
3#15#1309, 995, 484, 484#1
3#15#1312, 1000, 484, 484#1
3#15#1312, 1062, 484, 484#1
3#15#1312, 900, 484, 484#1
3#15#1312, 997, 484, 484#1
3#15#1314, 975, 95, 96#1
3#15#1315, 1068, 484, 484#1
3#15#1315, 1078, 484, 484#1
3#15#1315, 1099, 484, 484#1
3#15#1315, 1124, 484, 484#1
3#15#1315, 1194, 484, 484#1
3#15#1315, 1223, 484, 484#1
3#15#1315, 1277, 484, 484#1
3#15#1315, 1302, 484, 484#1
3#15#1315, 667, 484, 484#1
3#15#1315, 964, 484, 484#1
3#15#1317, 1004, 95, 96#1
3#15#1317, 1010, 484, 484#1
3#15#1317, 1206, 484, 484#2
3#15#1317, 1285, 484, 484#1
3#15#1317, 1533, 484, 484#1
3#15#1317, 884, 484, 484#1
3#15#1317, 904, 484, 484#1
3#15#1317, 944, 484, 484#1
3#15#1317, 958, 484, 484#1
3#15#1317, 987, 484, 484#1
3#15#1317, 997, 484, 484#1
3#15#1318, 930, 181, 181#1
3#15#1320, 1227, 484, 484#1
3#15#1320, 1233, 484, 484#1
3#15#1320, 915, 484, 484#1
3#15#1322, 1049, 484, 484#1
3#15#1322, 1066, 484, 484#1
3#15#1322, 1076, 484, 484#1
3#15#1322, 1099, 484, 484#1
3#15#1322, 1136, 484, 484#1
3#15#1322, 1148, 484, 484#1
3#15#1322, 1223, 484, 484#1
3#15#1322, 1463, 484, 484#1
3#15#1322, 797, 484, 484#1
3#15#1322, 840, 484, 484#1
3#15#1322, 878, 484, 484#1
3#15#1322, 958, 484, 484#1
3#15#1322, 975, 484, 484#2
3#15#1322, 985, 484, 484#1
3#15#1322, 997, 484, 484#1
3#15#1325, 983, 484, 484#1
3#15#1328, 1002, 484, 484#1
3#15#1328, 1018, 484, 484#1
3#15#1328, 1055, 484, 484#1
3#15#1328, 1078, 484, 484#1
3#15#1328, 1148, 484, 484#1
3#15#1328, 1188, 484, 484#1
3#15#1328, 1210, 484, 484#1
3#15#1328, 1227, 484, 484#1
3#15#1328, 1393, 484, 484#1
3#15#1328, 786, 484, 484#1
3#15#1328, 801, 484, 484#1
3#15#1328, 861, 484, 484#1
3#15#1328, 909, 484, 484#1
3#15#1328, 987, 484, 484#1
3#15#1330, 1215, 484, 484#1
3#15#1330, 1271, 484, 484#1
3#15#1330, 1506, 484, 484#1
3#15#1330, 730, 474, 474#1
3#15#1330, 813, 484, 484#1
3#15#1330, 818, 484, 484#1
3#15#1330, 877, 484, 484#1
3#15#1330, 931, 484, 484#1
3#15#1330, 933, 484, 484#1
3#15#1333, 1051, 484, 484#1
3#15#1333, 1206, 484, 484#1
3#15#1333, 904, 484, 484#1
3#15#1333, 906, 484, 484#1
3#15#1333, 933, 484, 484#1
3#15#1333, 969, 484, 484#1
3#15#1333, 995, 484, 484#1
3#15#1335, 1057, 484, 484#1
3#15#1335, 1099, 484, 484#1
3#15#1335, 1111, 484, 484#1
3#15#1335, 1169, 484, 484#1
3#15#1335, 1196, 484, 484#1
3#15#1335, 1415, 484, 484#1
3#15#1335, 1469, 484, 484#1
3#15#1335, 495, 484, 484#1
3#15#1335, 700, 484, 484#1
3#15#1335, 813, 484, 484#1
3#15#1335, 991, 484, 484#1
3#15#1337, 1046, 95, 96#1
3#15#1338, 1022, 484, 484#1
3#15#1338, 1126, 484, 484#1
3#15#1338, 1161, 484, 484#1
3#15#1338, 1206, 484, 484#1
3#15#1338, 1357, 484, 484#1
3#15#1338, 656, 484, 484#1
3#15#1338, 888, 484, 484#1
3#15#1338, 954, 484, 484#1
3#15#1341, 1051, 484, 484#1
3#15#1341, 824, 484, 484#1
3#15#1341, 915, 484, 484#1
3#15#1341, 964, 484, 484#1
3#15#1343, 1029, 484, 484#1
3#15#1343, 877, 484, 484#1
3#15#1343, 993, 484, 484#1
3#15#1346, 1078, 484, 484#1
3#15#1346, 1103, 484, 484#1
3#15#1346, 1198, 484, 484#1
3#15#1346, 1233, 484, 484#1
3#15#1346, 1432, 484, 484#1
3#15#1346, 727, 484, 484#1
3#15#1346, 867, 484, 484#1
3#15#1346, 958, 484, 484#5
3#15#1348, 1028, 484, 484#1
3#15#1348, 1039, 484, 484#1
3#15#1348, 1115, 484, 484#1
3#15#1348, 1210, 484, 484#1
3#15#1348, 1275, 484, 484#1
3#15#1348, 1690, 484, 484#1
3#15#1348, 882, 484, 484#1
3#15#1348, 898, 484, 484#1
3#15#1348, 904, 484, 484#1
3#15#1348, 952, 484, 484#1
3#15#1348, 979, 484, 484#1
3#15#1348, 987, 484, 484#1
3#15#1351, 1006, 484, 484#1
3#15#1351, 1024, 484, 484#1
3#15#1351, 1066, 484, 484#1
3#15#1351, 1279, 484, 484#1
3#15#1351, 1320, 484, 484#1
3#15#1351, 807, 484, 484#1
3#15#1351, 900, 484, 484#2
3#15#1351, 973, 484, 484#1
3#15#1351, 995, 484, 484#1
3#15#1353, 1049, 484, 484#1
3#15#1353, 844, 484, 484#1
3#15#1353, 998, 484, 484#1
3#15#1356, 1022, 484, 484#1
3#15#1356, 1115, 484, 484#1
3#15#1356, 733, 484, 484#1
3#15#1356, 787, 484, 484#1
3#15#1356, 840, 484, 484#1
3#15#1356, 911, 484, 484#1
3#15#1356, 997, 484, 484#1
3#15#1359, 1076, 484, 484#1
3#15#1359, 1119, 484, 484#1
3#15#1359, 1149, 484, 484#1
3#15#1359, 1229, 484, 484#1
3#15#1359, 826, 484, 484#1
3#15#1359, 937, 484, 484#1
3#15#1359, 979, 484, 484#1
3#15#1361, 1012, 484, 484#1
3#15#1361, 824, 484, 484#1
3#15#1364, 1002, 484, 484#1
3#15#1364, 1132, 484, 484#1
3#15#1364, 1175, 484, 484#1
3#15#1364, 1465, 484, 484#1
3#15#1364, 621, 484, 484#1
3#15#1364, 917, 484, 484#1
3#15#1364, 973, 484, 484#1
3#15#1366, 1022, 484, 484#1
3#15#1366, 1051, 484, 484#1
3#15#1366, 1130, 484, 484#1
3#15#1366, 422, 484, 484#1
3#15#1366, 737, 484, 484#1
3#15#1366, 749, 484, 484#1
3#15#1366, 787, 484, 484#1
3#15#1366, 793, 484, 484#1
3#15#1366, 818, 484, 484#1
3#15#1366, 904, 484, 484#1
3#15#1366, 925, 484, 484#1
3#15#1366, 985, 484, 484#1
3#15#1369, 1082, 484, 484#1
3#15#1369, 1399, 484, 484#1
3#15#1369, 516, 484, 484#1
3#15#1369, 631, 484, 484#1
3#15#1369, 662, 484, 484#1
3#15#1369, 869, 484, 484#1
3#15#1369, 898, 484, 484#1
3#15#1369, 909, 484, 484#1
3#15#1369, 927, 484, 484#1
3#15#1369, 946, 484, 484#1
3#15#1369, 952, 484, 484#1
3#15#1369, 973, 484, 484#1
3#15#1372, 1000, 484, 484#1
3#15#1372, 1119, 484, 484#1
3#15#1372, 1196, 484, 484#1
3#15#1372, 1318, 484, 484#1
3#15#1372, 704, 484, 484#1
3#15#1372, 942, 484, 484#1
3#15#1372, 952, 484, 484#1
3#15#1372, 969, 484, 484#1
3#15#1372, 987, 484, 484#1
3#15#1372, 989, 484, 484#1
3#15#1374, 1057, 484, 484#1
3#15#1374, 1113, 484, 484#1
3#15#1374, 1120, 484, 484#1
3#15#1374, 1202, 484, 484#1
3#15#1374, 1248, 484, 484#1
3#15#1374, 689, 484, 484#1
3#15#1374, 760, 484, 484#1
3#15#1374, 888, 484, 484#1
3#15#1374, 952, 484, 484#1
3#15#1374, 968, 484, 484#1
3#15#1377, 1039, 484, 484#1
3#15#1377, 1068, 484, 484#1
3#15#1377, 1076, 484, 484#1
3#15#1377, 1517, 484, 484#1
3#15#1377, 975, 484, 484#2
3#15#1377, 995, 484, 484#1
3#15#1382, 1126, 484, 484#1
3#15#1382, 1210, 484, 484#1
3#15#1382, 1583, 484, 484#1
3#15#1382, 712, 484, 484#1
3#15#1382, 952, 484, 484#2
3#15#1382, 966, 484, 484#1
3#15#1385, 1006, 484, 484#1
3#15#1385, 1022, 484, 484#1
3#15#1385, 1270, 484, 484#1
3#15#1385, 1436, 484, 484#1
3#15#1385, 1496, 484, 484#1
3#15#1385, 888, 484, 484#1
3#15#1385, 985, 484, 484#2
3#15#1387, 1055, 484, 484#1
3#15#1387, 1120, 484, 484#1
3#15#1387, 1519, 484, 484#1
3#15#1387, 861, 484, 484#1
3#15#1387, 927, 484, 484#1
3#15#1387, 956, 484, 484#1
3#15#1387, 964, 484, 484#1
3#15#1390, 1039, 484, 484#1
3#15#1390, 1047, 484, 484#1
3#15#1390, 1109, 484, 484#1
3#15#1390, 1115, 484, 484#1
3#15#1390, 1128, 484, 484#1
3#15#1390, 1339, 484, 484#1
3#15#1390, 1399, 484, 484#1
3#15#1390, 625, 484, 484#1
3#15#1390, 898, 484, 484#1
3#15#1390, 962, 484, 484#1
3#15#1390, 991, 484, 484#1
3#15#1392, 1051, 484, 484#1
3#15#1392, 1084, 484, 484#1
3#15#1392, 1091, 484, 484#1
3#15#1392, 1130, 484, 484#2
3#15#1392, 1190, 484, 484#1
3#15#1392, 1405, 484, 484#1
3#15#1392, 1481, 484, 484#1
3#15#1392, 673, 484, 484#1
3#15#1392, 745, 484, 484#1
3#15#1392, 846, 484, 484#1
3#15#1392, 921, 484, 484#1
3#15#1392, 937, 484, 484#1
3#15#1392, 987, 484, 484#1
3#15#1395, 1148, 484, 484#1
3#15#1395, 1157, 484, 484#1
3#15#1395, 1184, 484, 484#1
3#15#1395, 1285, 484, 484#1
3#15#1395, 1312, 484, 484#1
3#15#1395, 834, 484, 484#1
3#15#1395, 882, 484, 484#1
3#15#1395, 940, 484, 484#1
3#15#1395, 998, 484, 484#1
3#15#1398, 1130, 484, 484#1
3#15#1398, 1426, 484, 484#1
3#15#1398, 923, 484, 484#1
3#15#1398, 987, 484, 484#1
3#15#1400, 1008, 484, 484#1
3#15#1400, 1233, 484, 484#1
3#15#1400, 1481, 484, 484#1
3#15#1400, 1566, 484, 484#1
3#15#1400, 615, 484, 484#1
3#15#1400, 857, 484, 484#1
3#15#1400, 909, 484, 484#2
3#15#1400, 946, 484, 484#1
3#15#1400, 948, 484, 484#1
3#15#1400, 956, 484, 484#1
3#15#1400, 968, 484, 484#1
3#15#1402, 816, 570, 569#1
3#15#1403, 1051, 484, 484#1
3#15#1403, 1057, 484, 484#1
3#15#1403, 1161, 484, 484#1
3#15#1403, 1390, 484, 484#1
3#15#1405, 1291, 484, 484#1
3#15#1405, 828, 484, 484#1
3#15#1405, 894, 484, 484#1
3#15#1405, 911, 484, 484#1
3#15#1405, 927, 484, 484#1
3#15#1407, 969, 482, 480#1
3#15#1408, 1014, 484, 484#1
3#15#1408, 1055, 484, 484#1
3#15#1408, 1297, 484, 484#1
3#15#1408, 1372, 484, 484#1
3#15#1408, 1465, 484, 484#1
3#15#1408, 710, 484, 484#1
3#15#1408, 896, 484, 484#1
3#15#1408, 900, 484, 484#1
3#15#1408, 919, 484, 484#1
3#15#1408, 937, 484, 484#1
3#15#1408, 979, 484, 484#1
3#15#141, 1541, 282, 484#1
3#15#1410, 1012, 484, 484#1
3#15#1410, 1014, 484, 484#1
3#15#1410, 1055, 484, 484#1
3#15#1410, 1109, 484, 484#1
3#15#1410, 1196, 484, 484#1
3#15#1410, 1384, 484, 484#1
3#15#1410, 1452, 484, 484#1
3#15#1410, 621, 484, 484#1
3#15#1410, 842, 484, 484#1
3#15#1410, 937, 484, 484#1
3#15#1410, 977, 484, 484#1
3#15#1413, 1066, 484, 484#1
3#15#1413, 1084, 484, 484#1
3#15#1413, 1103, 484, 484#1
3#15#1413, 1190, 484, 484#1
3#15#1413, 1266, 484, 484#1
3#15#1413, 627, 484, 484#1
3#15#1413, 758, 484, 484#1
3#15#1413, 975, 484, 484#1
3#15#1416, 1026, 484, 484#1
3#15#1416, 1035, 484, 484#1
3#15#1418, 1002, 484, 484#1
3#15#1418, 1180, 484, 484#1
3#15#1418, 538, 484, 484#1
3#15#1418, 770, 484, 484#1
3#15#1418, 824, 484, 484#1
3#15#1418, 909, 484, 484#1
3#15#1418, 927, 484, 484#1
3#15#1418, 958, 484, 484#2
3#15#1421, 1005, 432, 429#1
3#15#1421, 1095, 484, 484#1
3#15#1421, 1099, 484, 484#1
3#15#1421, 818, 484, 484#1
3#15#1421, 975, 484, 484#1
3#15#1423, 1004, 484, 484#1
3#15#1423, 1022, 484, 484#1
3#15#1423, 1072, 484, 484#1
3#15#1423, 1120, 484, 484#1
3#15#1423, 1444, 484, 484#1
3#15#1423, 1678, 484, 484#1
3#15#1423, 764, 484, 484#1
3#15#1426, 1239, 484, 484#1
3#15#1426, 915, 484, 484#1
3#15#1426, 933, 484, 484#2
3#15#1429, 1177, 484, 484#1
3#15#1429, 635, 484, 484#1
3#15#1429, 704, 484, 484#1
3#15#1429, 915, 484, 484#1
3#15#1429, 985, 484, 484#1
3#15#1431, 1148, 484, 484#1
3#15#1431, 1167, 484, 484#1
3#15#1431, 1194, 484, 484#1
3#15#1431, 1345, 484, 484#1
3#15#1431, 824, 484, 484#1
3#15#1431, 834, 484, 484#1
3#15#1431, 938, 484, 484#1
3#15#1431, 962, 484, 484#1
3#15#1434, 1353, 484, 484#1
3#15#1434, 464, 484, 484#1
3#15#1434, 755, 484, 484#1
3#15#1434, 969, 484, 484#1
3#15#1436, 1064, 484, 484#1
3#15#1436, 1188, 484, 484#1
3#15#1436, 648, 484, 484#1
3#15#1436, 824, 484, 484#1
3#15#1436, 871, 484, 484#1
3#15#1436, 888, 484, 484#1
3#15#1436, 894, 484, 484#1
3#15#1436, 933, 484, 484#1
3#15#1436, 948, 484, 484#1
3#15#1439, 1035, 484, 484#1
3#15#1439, 824, 484, 484#1
3#15#1439, 909, 484, 484#1
3#15#1439, 968, 484, 484#2
3#15#1442, 1151, 484, 484#1
3#15#1442, 1239, 484, 484#1
3#15#1442, 625, 484, 484#1
3#15#1442, 964, 484, 484#1
3#15#1442, 991, 484, 484#1
3#15#1444, 1039, 484, 484#1
3#15#1444, 1068, 484, 484#1
3#15#1444, 1163, 484, 484#1
3#15#1444, 1211, 484, 484#1
3#15#1444, 1217, 484, 484#1
3#15#1444, 1320, 484, 484#1
3#15#1444, 818, 484, 484#1
3#15#1444, 894, 484, 484#1
3#15#1444, 979, 484, 484#1
3#15#1447, 1012, 484, 484#1
3#15#1447, 1109, 484, 484#2
3#15#1447, 1529, 484, 484#1
3#15#1447, 1696, 484, 478#1
3#15#1447, 857, 484, 484#1
3#15#1447, 882, 484, 484#1
3#15#1447, 931, 484, 484#1
3#15#1447, 937, 484, 484#1
3#15#1449, 1142, 484, 484#2
3#15#1449, 1275, 484, 484#1
3#15#1449, 1318, 484, 484#1
3#15#1449, 689, 484, 484#1
3#15#1449, 818, 484, 484#1
3#15#1449, 925, 484, 484#1
3#15#1452, 1022, 484, 484#1
3#15#1452, 1066, 484, 484#1
3#15#1452, 1223, 484, 484#1
3#15#1452, 954, 484, 484#1
3#15#1452, 979, 484, 484#2
3#15#1455, 1000, 484, 484#1
3#15#1455, 1006, 484, 484#1
3#15#1455, 1099, 484, 484#1
3#15#1455, 1405, 484, 484#1
3#15#1455, 588, 484, 484#1
3#15#1455, 906, 484, 484#2
3#15#1455, 952, 484, 484#1
3#15#1457, 1008, 484, 484#1
3#15#1457, 1018, 484, 484#1
3#15#1457, 1078, 484, 484#1
3#15#1457, 1616, 484, 484#1
3#15#1457, 760, 484, 484#1
3#15#1457, 780, 484, 484#1
3#15#1457, 867, 484, 484#1
3#15#1460, 1035, 484, 484#1
3#15#1460, 1049, 484, 484#1
3#15#1460, 1084, 484, 484#1
3#15#1460, 1132, 484, 484#1
3#15#1460, 468, 484, 484#1
3#15#1460, 867, 484, 484#1
3#15#1460, 873, 484, 484#1
3#15#1460, 909, 484, 484#1
3#15#1460, 991, 484, 484#1
3#15#1462, 1043, 484, 484#1
3#15#1462, 1057, 484, 484#1
3#15#1462, 1088, 484, 484#1
3#15#1462, 1124, 484, 484#2
3#15#1462, 1169, 484, 484#1
3#15#1462, 1184, 484, 484#1
3#15#1462, 1242, 484, 484#1
3#15#1462, 1368, 484, 484#1
3#15#1462, 900, 484, 484#1
3#15#1465, 1029, 484, 484#1
3#15#1465, 1047, 484, 484#1
3#15#1465, 1066, 484, 484#1
3#15#1465, 1250, 484, 484#1
3#15#1465, 1635, 484, 484#1
3#15#1465, 849, 484, 484#1
3#15#1465, 855, 484, 484#1
3#15#1468, 1078, 484, 484#1
3#15#1468, 1326, 484, 484#1
3#15#1468, 787, 484, 484#1
3#15#1468, 871, 484, 484#1
3#15#1468, 946, 484, 484#1
3#15#1468, 952, 484, 484#1
3#15#1468, 985, 484, 484#1
3#15#1470, 1006, 484, 484#1
3#15#1470, 923, 484, 484#1
3#15#1470, 989, 484, 484#1
3#15#1473, 1002, 484, 484#1
3#15#1473, 1033, 484, 484#1
3#15#1473, 1146, 484, 484#1
3#15#1473, 1523, 484, 484#1
3#15#1473, 160, 484, 321#1
3#15#1473, 524, 484, 484#1
3#15#1473, 906, 484, 484#1
3#15#1473, 909, 484, 484#2
3#15#1473, 929, 484, 484#1
3#15#1473, 987, 484, 484#1
3#15#1473, 995, 484, 484#1
3#15#1475, 1088, 484, 484#1
3#15#1475, 1405, 484, 484#1
3#15#1475, 1436, 484, 484#1
3#15#1475, 689, 484, 484#1
3#15#1475, 979, 484, 484#1
3#15#1478, 1033, 484, 484#1
3#15#1478, 1089, 484, 484#1
3#15#1478, 1486, 484, 484#1
